visitbusan_source_key,visitbusan_uc_seq,visitbusan_title_ko,visitbusan_content_type,canonical_id,canonical_title,distance_m,title_similarity,category_compatible,match_status,match_confidence,match_method,visitbusan_hours,visitbusan_address,visitbusan_phone,visitbusan_external_official_url,visitbusan_source_detail_url,canonical_image_url,provenance_note,review_reason
VisitBusanContent:food:1811:ko,1811,팔레트,food,busan-F-00311,팔레트,0,1.0000,Y,matched,high,geo_title_category,12:00-15:00/18:00-22:00,부산 해운대구 달맞이길65번길 154 3층,051-626-2364,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1811&lang_cd=ko,,canon:FoodService:1599:ko,dist=0m sim=1.000
VisitBusanContent:food:1810:ko,1810,태화반점,food,busan-F-00358,태화반점,0,1.0000,Y,matched,high,geo_title_category,17:00-24:00,남구 분포로 115 힐탑탑플레이스 B동 109호,051-611-6799,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1810&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20240416153901728_ttiel,canon:FoodService:1810:ko,dist=0m sim=1.000
VisitBusanContent:food:1809:ko,1809,알천순대곱창전골전문점,food,busan-F-00357,알천순대곱창전골전문점,0,1.0000,Y,matched,high,geo_title_category,11:00-15:00 / 16:00-21:20 (20:40 라스트오더),남구 용소로 7번길 88,051-612-5952,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1809&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20240416152751004_ttiel,canon:FoodService:1809:ko,dist=0m sim=1.000
VisitBusanContent:food:1806:ko,1806,무진장횟집 기장점,food,busan-F-00355,무진장횟집 기장점,0,1.0000,Y,matched,high,geo_title_category,11:00-21:00,기장군 기장읍 연화1길 137,051-721-2956,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1806&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20240416111916488_ttiel,canon:FoodService:1806:ko,dist=0m sim=1.000
VisitBusanContent:food:1805:ko,1805,대성칼치찌개구이,food,busan-F-00354,대성칼치찌개구이,0,1.0000,Y,matched,high,geo_title_category,11:00-20:30,기장군 기장읍 대변2길 9,051-721-2289,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1805&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20240416111045673_ttiel,canon:FoodService:1805:ko,dist=0m sim=1.000
VisitBusanContent:food:1804:ko,1804,고향연화,food,busan-F-00353,고향연화,0,1.0000,Y,matched,high,geo_title_category,월-금 11:30-15:00 / 17:30-20:30 (19:45 라스트오더) 토-일 11:00-15:30 / 17:10-20:30 (19:45 라스트오더),기장군 기장읍 연화길 33-8,051-724-9005,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1804&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20240416105926870_ttiel,canon:FoodService:1804:ko,dist=0m sim=1.000
VisitBusanContent:food:1803:ko,1803,카페호밀,food,busan-F-00352,카페호밀,0,1.0000,Y,matched,high,geo_title_category,수-토 10:30-18:00 일 10:30-17:00,금정구 금샘로 34,0507-1337-0234,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1803&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20240416104638891_ttiel,canon:FoodService:1803:ko,dist=0m sim=1.000
VisitBusanContent:food:1802:ko,1802,토북베이커리,food,busan-F-00351,토북베이커리,0,1.0000,Y,matched,high,geo_title_category,10:00-22:00 연중무휴 (21:40 라스트오더),강서구 낙동남로 526-1 토북베이커리카페,0507-1371-0250,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1802&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20240415173022243_ttiel,canon:FoodService:1802:ko,dist=0m sim=1.000
VisitBusanContent:food:1538:ko,1538,맹여사육전육회,food,busan-F-00250,맹여사육전육회,0,1.0000,Y,matched,high,geo_title_category,16:00-00:30 (23:00 라스트오더),사상구 광장로81번길 79 2층,0507-1372-5203,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1538&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20230608150916484_ttiel,canon:FoodService:1538:ko,dist=0m sim=1.000
VisitBusanContent:food:1537:ko,1537,돌솥밥집,food,busan-F-00249,돌솥밥집,0,1.0000,Y,matched,high,geo_title_category,11:00-15:00 / 16:30-20:00 (19:00 라스트오더),중구 광복로 37번길 7-1,051-246-3888,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1537&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20230608144815779_ttiel,canon:FoodService:1537:ko,dist=0m sim=1.000
VisitBusanContent:food:1536:ko,1536,88돼지갈비,food,busan-F-00248,88돼지갈비,0,1.0000,Y,matched,high,geo_title_category,12:00-22:30,동구 고관로 101-1,051-468-3065,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1536&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20240416171818172_ttiel,canon:FoodService:1536:ko,dist=0m sim=1.000
VisitBusanContent:food:1535:ko,1535,본 고갈비,food,busan-F-00247,본 고갈비,0,1.0000,Y,matched,high,geo_title_category,08:00-21:30 (20:30 라스트오더),동래구 충렬대로 272번길 2,0507-1327-5892,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1535&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20230608140120811_ttiel,canon:FoodService:1535:ko,dist=0m sim=1.000
VisitBusanContent:food:1534:ko,1534,부다면옥,food,busan-F-00246,부다면옥,0,1.0000,Y,matched,high,geo_title_category,11:00-20:00 (19:30 라스트오더),해운대구 중동1로 36 2층,051-746-8872,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1534&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419153703944_ttiel,canon:FoodService:1534:ko,dist=0m sim=1.000
VisitBusanContent:food:1533:ko,1533,나탄약선요리,food,busan-F-00245,나탄약선요리,0,1.0000,Y,matched,high,geo_title_category,평일 11:30–15:00 / 17:00-22:00 (21:00 라스트오더) 주말 11:30~22:00 (21:00 라스트오더),부산진구 성지곡로 51번길 4,051-504-7733,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1533&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20240417133833912_ttiel,canon:FoodService:1533:ko,dist=0m sim=1.000
VisitBusanContent:food:1531:ko,1531,할매집회국수,food,busan-F-00244,할매집회국수,0,1.0000,Y,matched,high,geo_title_category,10:30-19:00,중구 남포길 25-3,051-246-4741,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1531&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419113933249_ttiel,canon:FoodService:1531:ko,dist=0m sim=1.000
VisitBusanContent:food:1530:ko,1530,조광심민속왕순대,food,busan-F-00243,조광심민속왕순대,0,1.0000,Y,matched,high,geo_title_category,04:00-21:00,동래구 반송로 223,051-527-3927,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1530&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20240417105843962_ttiel,canon:FoodService:1530:ko,dist=0m sim=1.000
VisitBusanContent:food:1529:ko,1529,몽뜰,food,busan-F-00242,몽뜰,0,1.0000,Y,matched,high,geo_title_category,11:30-22:20 (21:30 라스트오더),동래구 중앙대로 1381번길 33,0507-1482-6022,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1529&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20230607170054185_ttiel,canon:FoodService:1529:ko,dist=0m sim=1.000
VisitBusanContent:food:1528:ko,1528,우성삼계탕,food,busan-F-00241,우성삼계탕,0,1.0000,Y,matched,high,geo_title_category,11:00-20:00,수영구 광서로10번길 68,051-751-2984,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1528&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20230607154228087_ttiel,canon:FoodService:1528:ko,dist=0m sim=1.000
VisitBusanContent:food:1527:ko,1527,이가네떡볶이,food,busan-F-00240,이가네떡볶이,0,1.0000,Y,matched,high,geo_title_category,10:00-17:00,중구 부평1길 48,051-245-0413,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1527&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20230607153356051_ttiel,canon:FoodService:1527:ko,dist=0m sim=1.000
VisitBusanContent:food:1526:ko,1526,이가네칼국수,food,busan-F-00239,이가네칼국수,0,1.0000,Y,matched,high,geo_title_category,11:00-21:00,사상구 광장로 27,051-322-8131,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1526&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20230607152613580_ttiel,canon:FoodService:1526:ko,dist=0m sim=1.000
VisitBusanContent:food:1525:ko,1525,장안집,food,busan-F-00238,장안집,0,1.0000,Y,matched,high,geo_title_category,11:00-20:30,기장군 장안읍 장안로 365,051-727-1819,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1525&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20230607150107037_ttiel,canon:FoodService:1525:ko,dist=0m sim=1.000
VisitBusanContent:food:1524:ko,1524,하기연진주냉면,food,busan-F-00237,하기연진주냉면,0,1.0000,Y,matched,high,geo_title_category,10:30-19:30,사하구 괴정로 34,051-207-6555,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1524&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20240417172509146_ttiel,canon:FoodService:1524:ko,dist=0m sim=1.000
VisitBusanContent:food:1522:ko,1522,원조꼬리곰집,food,busan-F-00235,원조꼬리곰집,0,1.0000,Y,matched,high,geo_title_category,08:30-21:30 (20:50 라스트오더),동래구 온천장로 52,0507-1379-1134,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1522&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20240417104737417_ttiel,canon:FoodService:1522:ko,dist=0m sim=1.000
VisitBusanContent:food:1521:ko,1521,박해윤통영해물밥상,food,busan-F-00234,박해윤통영해물밥상,0,1.0000,Y,matched,high,geo_title_category,월-금 11:00-22:00 토-일 11:00-15:00 / 16:00-22:00 (21:00 라스트오더),동래구 연안로 38,051-525-0120,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1521&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20230607115106313_ttiel,canon:FoodService:1521:ko,dist=0m sim=1.000
VisitBusanContent:food:1520:ko,1520,동래할매파전,food,busan-F-00233,동래할매파전,0,1.0000,Y,matched,high,geo_title_category,11:30-15:00 / 17:00-21:30,동래구 명륜로 94번길 43-10,051-552-0792,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1520&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20240417095049087_ttiel,canon:FoodService:1520:ko,dist=0m sim=1.000
VisitBusanContent:food:1519:ko,1519,할매재첩국부산본점,food,busan-F-00232,할매재첩국부산본점,0,1.0000,Y,matched,high,geo_title_category,06:00-21:00,수영구 광남로120번길 8,0507-1400-7658,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1519&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20240418131536518_ttiel,canon:FoodService:1519:ko,dist=0m sim=1.000
VisitBusanContent:food:1518:ko,1518,해물왕창칼국수,food,busan-F-00231,해물왕창칼국수,0,1.0000,Y,matched,high,geo_title_category,11:00-21:00,사상구 사상로 316,0507-1357-2579,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1518&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20240417163101609_ttiel,canon:FoodService:1518:ko,dist=0m sim=1.000
VisitBusanContent:food:1517:ko,1517,행복을 짓는 수향촌밥상,food,busan-F-00230,행복을 짓는 수향촌밥상,0,1.0000,Y,matched,high,geo_title_category,09:00-16:00/16:30-22:00,사하구 다대로 592,051-266-4726,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1517&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20230607104813073_ttiel,canon:FoodService:1517:ko,dist=0m sim=1.000
VisitBusanContent:food:1515:ko,1515,수복돼지국밥,food,busan-F-00228,수복돼지국밥,0,1.0000,Y,matched,high,geo_title_category,08:00-21:50 (21:20 라스트오더),연제구 고분로 41-1 2층,051-866-3349,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1515&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20230607101844356_ttiel,canon:FoodService:1515:ko,dist=0m sim=1.000
VisitBusanContent:food:1513:ko,1513,우리돼지국밥,food,busan-F-00227,우리돼지국밥,0,1.0000,Y,matched,high,geo_title_category,24시간,동구 초량로 27-1,051-468-5623,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1513&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20230605175347129_ttiel,canon:FoodService:1513:ko,dist=0m sim=1.000
VisitBusanContent:food:1512:ko,1512,정짓간 돼지국밥 & 막국수,food,busan-F-00226,정짓간 돼지국밥 & 막국수,0,1.0000,Y,matched,high,geo_title_category,월 00:00-24:00 화 00:00-23:50 수 06:00-24:00 목 00:00-24:00 금 00:00-24:00 토 00:00-24:00 일 00:00-24:00,사하구 비봉로 6 1층,0507-1411-2900,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1512&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20240417171440711_ttiel,canon:FoodService:1512:ko,dist=0m sim=1.000
VisitBusanContent:food:1511:ko,1511,합천국밥집,food,busan-F-00225,합천국밥집,0,1.0000,Y,matched,high,geo_title_category,09:00-14:00 / 14:30-20:00,남구 용호로 235,051-628-4898,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1511&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20230605171506269_ttiel,canon:FoodService:1511:ko,dist=0m sim=1.000
VisitBusanContent:food:1510:ko,1510,대연밀면,food,busan-F-00224,대연밀면,0,1.0000,Y,matched,high,geo_title_category,11:00-17:00 (16:50 라스트오더),남구 천제등로 55(1층),0507-1355-6120,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1510&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20230605163059829_ttiel,canon:FoodService:1510:ko,dist=0m sim=1.000
VisitBusanContent:food:1509:ko,1509,면채움,food,busan-F-00223,면채움,0,1.0000,Y,matched,high,geo_title_category,월-금 10:30-15:30 (15:10 라스트오더) 토-일 10:00-15;30 / 17:30-20:00 (19:40 라스트오더),금정구 금정로231번길 11,0507-1468-4448,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1509&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20230605162454973_ttiel,canon:FoodService:1509:ko,dist=0m sim=1.000
VisitBusanContent:food:1507:ko,1507,삼성밀면,food,busan-F-00221,삼성밀면,0,1.0000,Y,matched,high,geo_title_category,10:30-18:00,부산진구 월드컵대로449번길 47,051-806-1256,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1507&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20240417141426032_ttiel,canon:FoodService:1507:ko,dist=0m sim=1.000
VisitBusanContent:food:1506:ko,1506,톤쇼우 부산대점,food,busan-F-00220,톤쇼우 부산대점,0,1.0000,Y,matched,high,geo_title_category,11:00-21:00,금정구 금강로 247-10,010-5685-5482,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1506&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20240416105423031_ttiel,canon:FoodService:1506:ko,dist=0m sim=1.000
VisitBusanContent:food:1505:ko,1505,타이가 텐푸라,food,busan-F-00219,타이가 텐푸라,0,1.0000,Y,matched,high,geo_title_category,월-금 11:00-15:30 / 17:00-20:00 토-일 11:00-20:00,해운대구 우동1로 38번가길 15,051-731-1914,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1505&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20230605114432846_ttiel,canon:FoodService:1505:ko,dist=0m sim=1.000
VisitBusanContent:food:1504:ko,1504,킹콩스시,food,busan-F-00218,킹콩스시,0,1.0000,Y,matched,high,geo_title_category,11:30-15:00 / 17:00-21:00 (20:30 라스트오더),수영구 구락로 8-4,0507-1348-5036,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1504&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20230605105014796_ttiel,canon:FoodService:1504:ko,dist=0m sim=1.000
VisitBusanContent:food:1503:ko,1503,중앙모밀,food,busan-F-00217,중앙모밀,0,1.0000,Y,matched,high,geo_title_category,11:00-19:30,중구 중앙대로 49번길 9-1,051-246-8686,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1503&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419113634712_ttiel,canon:FoodService:1503:ko,dist=0m sim=1.000
VisitBusanContent:food:1502:ko,1502,야스마루 쇼쿠도,food,busan-F-00216,야스마루 쇼쿠도,0,1.0000,Y,matched,high,geo_title_category,"월-금 12:00-15:50 / 17:00-21:30 (14:50, 20:30 라스트오더) 토 12:00-16:00 / 17:00-21:30 (15:00, 20:30 라스트오더)",부산진구 중앙대로756번길 24,010-7144-7600,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1502&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20240417143025804_ttiel,canon:FoodService:1502:ko,dist=0m sim=1.000
VisitBusanContent:food:1501:ko,1501,스시심 타카이,food,busan-F-00215,스시심 타카이,0,1.0000,Y,matched,high,geo_title_category,12:00 / 14:00 / 18:00 / 20:00,금정구 부산대학로 29 네오스퀘어 2층,0507-1335-3576,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1501&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20230605101855650_ttiel,canon:FoodService:1501:ko,dist=0m sim=1.000
VisitBusanContent:food:1500:ko,1500,스시미르네 본점,food,busan-F-00214,스시미르네 본점,0,1.0000,Y,matched,high,geo_title_category,월-금 11:30-14:30 / 17:00-21:30 토-일 11:30-15:00 / 17:00-21:30 (21:00 라스트오더),해운대구 세실로 75 일진빌딩 1층 100호,051-703-5623,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1500&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419170216133_ttiel,canon:FoodService:1500:ko,dist=0m sim=1.000
VisitBusanContent:food:1498:ko,1498,동경밥상,food,busan-F-00212,동경밥상,0,1.0000,Y,matched,high,geo_title_category,11:30-15:00 / 17:30-21:00,수영구 남천바다로 34-6,0507-1320-1428,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1498&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20230605094602155_ttiel,canon:FoodService:1498:ko,dist=0m sim=1.000
VisitBusanContent:food:1497:ko,1497,노는바다,food,busan-F-00211,노는바다,0,1.0000,Y,matched,high,geo_title_category,월-목요일 17:00-24:00 (22:50 라스트오더) 금-토요일 17:00-01:00 (23:50 라스트오더),수영구 황령대로 481번길 39 1층,051-992-3838,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1497&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20230605094032446_ttiel,canon:FoodService:1497:ko,dist=0m sim=1.000
VisitBusanContent:food:1496:ko,1496,나가하마만게츠,food,busan-F-00210,나가하마만게츠,0,1.0000,Y,matched,high,geo_title_category,월-금 11:00-15:30 / 16:30-20:30,해운대구 우동1로 57 대영빌딩1층,051-731-0886,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1496&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419133053912_ttiel,canon:FoodService:1496:ko,dist=0m sim=1.000
VisitBusanContent:food:1495:ko,1495,교토돈부리 본점,food,busan-F-00209,교토돈부리 본점,0,1.0000,Y,matched,high,geo_title_category,11:00-16:00 / 17:00-22:00 (20:30 라스트오더),남구 용소로13번길 61 아침햇살 102동 103호,0507-1443-1919,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1495&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20230605092808009_ttiel,canon:FoodService:1495:ko,dist=0m sim=1.000
VisitBusanContent:food:1494:ko,1494,앙탄,food,busan-F-00208,앙탄,0,1.0000,Y,matched,high,geo_title_category,"월-금 11:30-15:00 /17:00-20:30 (14:00,19:30 라스트오더) 토-일 11:30-16:00 / 17:00-20:30 (15:00,19:30 라스트오더)",강서구 식만로 118-1,0507-1487-3122,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1494&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20230603140846612_ttiel,canon:FoodService:1494:ko,dist=0m sim=1.000
VisitBusanContent:food:1493:ko,1493,글라스앤보틀,food,busan-F-00207,글라스앤보틀,0,1.0000,Y,matched,high,geo_title_category,18:00-24:00,연제구 쌍미천로 179-1,0507-1407-8598,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1493&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20230602175414282_ttiel,canon:FoodService:1493:ko,dist=0m sim=1.000
VisitBusanContent:food:1492:ko,1492,고옥,food,busan-F-00206,고옥,0,1.0000,Y,matched,high,geo_title_category,11:30-15:00 / 17:00-21:00,수영구 광남로 6,0507-1360-1638,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1492&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20240418094044725_ttiel,canon:FoodService:1492:ko,dist=0m sim=1.000
VisitBusanContent:food:1491:ko,1491,칸웨이,food,busan-F-00205,칸웨이,0,1.0000,Y,matched,high,geo_title_category,11:00-15:00 / 17:00-22:00 (20:30 라스트오더),강서구 명지오션시티4로 84 9층,0507-1308-7173,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1491&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20230602153447605_ttiel,canon:FoodService:1491:ko,dist=0m sim=1.000
VisitBusanContent:food:1490:ko,1490,음주양식당 오스테리아 어부,food,busan-F-00204,음주양식당 오스테리아 어부,0,1.0000,Y,matched,high,geo_title_category,17:00-22:30,부산 해운대구 해운대로570번길 23 더세일링타워 3층,051-802-8858,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1490&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20231109183734515_ttiel,canon:FoodService:1490:ko,dist=0m sim=1.000
VisitBusanContent:food:1488:ko,1488,삼형제오리 부산1호점,food,busan-F-00202,삼형제오리 부산1호점,0,1.0000,Y,matched,high,geo_title_category,17:00-23:00,영도구 태종로 73번길 23,051-417-7043,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1488&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20230602150346849_ttiel,canon:FoodService:1488:ko,dist=0m sim=1.000
VisitBusanContent:food:1487:ko,1487,산동완탕교자관,food,busan-F-00201,산동완탕교자관,0,1.0000,Y,matched,high,geo_title_category,11:00-22:00,동구 중앙대로296번길 11,070-8240-2385,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1487&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20230602145733245_ttiel,canon:FoodService:1487:ko,dist=0m sim=1.000
VisitBusanContent:food:1486:ko,1486,스톤스트리트,food,busan-F-00200,스톤스트리트,0,1.0000,Y,matched,high,geo_title_category,11:40-21:00 (20:30 라스트오더),부산 중구 용두산길 12 1층,051-254-7736,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1486&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20230602145719327_ttiel,canon:FoodService:1486:ko,dist=0m sim=1.000
VisitBusanContent:food:1485:ko,1485,부우사안,food,busan-F-00199,부우사안,0,1.0000,Y,matched,high,geo_title_category,11:30-15:00 / 17:00-22:00 (21:10 라스트오더),해운대구 해운대해변로209번나길 16,051-741-3310,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1485&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20230602145152107_ttiel,canon:FoodService:1485:ko,dist=0m sim=1.000
VisitBusanContent:food:1484:ko,1484,쉐프리,food,busan-F-00198,쉐프리,0,1.0000,Y,matched,high,geo_title_category,12:00-15:00 / 17:30-24:00,해운대구 해운대해변로209번길 13 바게트호텔 3층,051-757-6127,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1484&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20250530161709953_ttiel,canon:FoodService:1484:ko,dist=0m sim=1.000
VisitBusanContent:food:1483:ko,1483,복성반점,food,busan-F-00197,복성반점,0,1.0000,Y,matched,high,geo_title_category,10:30-21:00 (19:50 라스트오더),사하구 하신중앙로 289,051-291-7834,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1483&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20240417164934040_ttiel,canon:FoodService:1483:ko,dist=0m sim=1.000
VisitBusanContent:food:1482:ko,1482,반핀 서면전포점,food,busan-F-00196,반핀 서면전포점,0,1.0000,Y,matched,high,geo_title_category,평일 11:30-16:00 / 17:00-21:00 (15:00 라스트오더) 주말 11:15-16:00 / 17:00-21:00 (15:00 라스트오더),부산진구 동천로 108번길 9,0507-1498-6223,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1482&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20230602143250533_ttiel,canon:FoodService:1482:ko,dist=0m sim=1.000
VisitBusanContent:food:1481:ko,1481,버거인뉴욕,food,busan-F-00195,버거인뉴욕,0,1.0000,Y,matched,high,geo_title_category,10:30-16:00 / 17:00-21:00 (20:00 라스트오더),해운대구 해운대해변로298번길 9,051-743-0144,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1481&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419153525824_ttiel,canon:FoodService:1481:ko,dist=0m sim=1.000
