visitbusan_source_key,visitbusan_uc_seq,visitbusan_title_ko,visitbusan_content_type,canonical_id,canonical_title,distance_m,title_similarity,category_compatible,match_status,match_confidence,match_method,visitbusan_hours,visitbusan_address,visitbusan_phone,visitbusan_external_official_url,visitbusan_source_detail_url,canonical_image_url,provenance_note,review_reason
VisitBusanContent:attraction:459:ko,459,운수사에 서면 낙동강이 내 품으로,attraction,,,,,,web_only,,no_canonical_match,상시,부산광역시 사상구 모라로219번길 173,051-313-3300,http://www.woonsoosa.co.kr,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=459&lang_cd=ko,,,
VisitBusanContent:attraction:397:ko,397,뉴트로 감성 가득한 금강공원과 식물원,attraction,,,,,,web_only,,no_canonical_match,금강공원 상시 ※ 금강식물원 2026. 1. 1.부 휴업(재개장 미정),부산 동래구 우장춘로 175-146 칠성암,051-860-7880(금강공원) 051-582-3284(식물원),https://www.bisco.or.kr/geumgangpark/,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=397&lang_cd=ko,,,
VisitBusanContent:attraction:527:ko,527,열정과 에너지가 가득한 ‘작은부산’ 사직야구장,attraction,,,,,,web_only,,no_canonical_match,홈페이지 참조,부산광역시 동래구 사직로 45,051-590-9000,http://www.giantsclub.com/html/,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=527&lang_cd=ko,,,
VisitBusanContent:attraction:313:ko,313,어린이들의 교통안전교육은 구포어린이교통공원에서,attraction,,,,,,web_only,,no_canonical_match,평일 10:00~18:00 (단체체험관람/16:00까지 입장가능) 주말(토요일) 10:00~13:00 (개별자유관람/12:00까지 입장가능),부산광역시 북구 낙동북로 687,051-309-4805~6,https://www.bsbukgu.go.kr/index.bsbukgu?menuCd=DOM_000000103001004001&cpath=,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=313&lang_cd=ko,,,
VisitBusanContent:attraction:298:ko,298,산복도로 전망대 누리바라기,attraction,,,,,,web_only,,no_canonical_match,상시,부산광역시 서구 남부민동 50-40,051-240-4061,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=298&lang_cd=ko,,,
VisitBusanContent:attraction:456:ko,456,힐링이 필요한 날 대신공원,attraction,,,,,,web_only,,no_canonical_match,상시,부산광역시 서구 대신공원로 37-18,051-860-7832,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=456&lang_cd=ko,,,
VisitBusanContent:attraction:296:ko,296,기억해야 할 이름 박차정의사,attraction,,,,,,web_only,,no_canonical_match,화~일 10:00~17:00 휴게시간 : 12:00~13:00,부산광역시 동래구 명륜로98번길 129-10,051-556-0527,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=296&lang_cd=ko,,,
VisitBusanContent:attraction:439:ko,439,"마음으로 읊는 공자왈 맹자왈, 동래향교&기장향교",attraction,,,,,,web_only,,no_canonical_match,평일·주말·공휴일 이용시간 : 09시~17시,부산광역시 동래구 동래로 103(동래향교) 부산광역시 기장군 기장읍 차성로417번길 35(기장향교),051-552-4160(동래향교) 051-721-3287(기장향교),http://xn--9d0by7jhndhs5b.com/,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=439&lang_cd=ko,,,
VisitBusanContent:attraction:302:ko,302,기상계 유네스코 문화재 부산기상관측소,attraction,,,,,,web_only,,no_canonical_match,"화,목 10:00~16:00",부산광역시 중구 복병산길32번길 5-11,"051-718-0229(화, 목 관람 예약 신청)",,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=302&lang_cd=ko,,,
VisitBusanContent:attraction:314:ko,314,놀면서 배우는 법의 모든 것 솔로몬로파크,attraction,,,,,,web_only,,no_canonical_match,월~토 10:00~17:00,부산광역시 북구 낙동북로 755,051-330-4000,https://solomon.lawnorder.go.kr/bs/front/main.do,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=314&lang_cd=ko,,,
VisitBusanContent:attraction:315:ko,315,어촌문화여행 부산어촌민속관,attraction,,,,,,web_only,,no_canonical_match,화~일 09:00~18:00(입장마감 17:00),부산광역시 북구 학사로 128,051-550-8888,https://www.busan.go.kr/sea/folk10,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=315&lang_cd=ko,,,
VisitBusanContent:attraction:508:ko,508,커피의 모든 것 부산커피박물관,attraction,,,,,,web_only,,no_canonical_match,월~금 10:00~17:00,부산광역시 부산진구 동천로 70 2층 207호,010-9346-8000,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=508&lang_cd=ko,,,
VisitBusanContent:attraction:511:ko,511,"주민들의 소통 공간, 사상생활사박물관",attraction,,,,,,web_only,,no_canonical_match,매일 09:00~18:00 (입장 마감은 17:30),부산광역시 사상구 낙동대로1258번길 36,051-310-5136~8,http://www.sasang.go.kr/lmuseum/index.sasang,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=511&lang_cd=ko,,,
VisitBusanContent:attraction:291:ko,291,바다 속 체험은 국립수산과학관으로,attraction,,,,,,web_only,,no_canonical_match,화~일 09:00~18:00(입장마감 17:30),부산광역시 기장군 기장읍 기장해안로 216,051-720-3061~6,https://www.fsm.go.kr/,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=291&lang_cd=ko,,,
VisitBusanContent:attraction:301:ko,301,시원한 오솔길 걸어요 수영사적공원,attraction,,,,,,web_only,,no_canonical_match,상시,부산광역시 수영구 수영성로 43,051-752-2947,http://www.suyeongminsok.or.kr,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=301&lang_cd=ko,,,
VisitBusanContent:attraction:295:ko,295,"사람답게 살아가라, 요산문학관",attraction,,,,,,web_only,,no_canonical_match,화~일 10:00~17:00 휴게시간 13:00~14:00,부산광역시 금정구 팔송로 60-6,051-515-1655,https://www.sayosan.or.kr/,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=295&lang_cd=ko,,,
VisitBusanContent:attraction:297:ko,297,우리 작물을 먹을 수 있는 이유 우장춘 박사,attraction,,,,,,web_only,,no_canonical_match,화~일 09:00~18:00,부산광역시 동래구 우장춘로62번길 7,051-550-6633,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=297&lang_cd=ko,,,
VisitBusanContent:attraction:418:ko,418,"골목길 안 거리미술관, 이중섭 문화거리",attraction,,,,,,web_only,,no_canonical_match,상시,부산광역시 동구 증산로 168,,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=418&lang_cd=ko,,,
VisitBusanContent:attraction:299:ko,299,인간에 대한 위로 최민식 갤러리,attraction,,,,,,web_only,,no_canonical_match,10:00~18:00 (월요일 휴무),부산광역시 서구 천마산로410,051-240-4812,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=299&lang_cd=ko,,,
VisitBusanContent:attraction:501:ko,501,"언제나 그 자리에, 충렬사",attraction,,,,,,web_only,,no_canonical_match,"09:00~21:00 (4월~9월), 09:00~20:00 (10월~3월) 09:00~18:00 (본전/기념관)",부산광역시 동래구 충렬대로 347,"051-888-7224, 7219",http://www.busan.go.kr/cys/index,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=501&lang_cd=ko,,,
VisitBusanContent:attraction:268:ko,268,한성1918,attraction,,,,,,web_only,,no_canonical_match,09:00~21:00,부산광역시 중구 백산길 13,051-257-8038,http://1918.bscf.or.kr/,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=268&lang_cd=ko,,,
VisitBusanContent:attraction:457:ko,457,소풍 명당 화명수목원,attraction,,,,,,web_only,,no_canonical_match,화~일 09:00~18:00(3~10월) 09:00~17:00(11~2월) ※ 입장은 관람종료 1시간 전까지 가능합니다.,부산광역시 북구 산성로 299,051-362-0276,https://www.busan.go.kr/green/index,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=457&lang_cd=ko,,,
VisitBusanContent:attraction:483:ko,483,소막마을을 아시나요?,attraction,,,,,,web_only,,no_canonical_match,상시,부산광역시 남구 우암번영로 19,,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=483&lang_cd=ko,,,
VisitBusanContent:attraction:450:ko,450,이야기와 예술이 있는 대룡마을,attraction,,,,,,web_only,,no_canonical_match,상시,부산광역시 기장군 장안읍 대룡1길 17,051-709-4084,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=450&lang_cd=ko,,,
VisitBusanContent:food:1808:ko,1808,올바릇 본점,food,,,,,,web_only,,no_canonical_match,11:00-16:00 / 17:00-20:00,기장군 일광읍 문오성길61,070-8845-7277,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1808&lang_cd=ko,,,
VisitBusanContent:food:1508:ko,1508,부산약콩밀면,food,,,,,,web_only,,no_canonical_match,11:00-15:30 / 17:00-19:30,남구 동명로145번길 80 1층,051-611-1231,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1508&lang_cd=ko,,,
VisitBusanContent:food:1489:ko,1489,석기시대,food,,,,,,web_only,,no_canonical_match,15:00-21:00,중구 동광길 75-1,010-2334-0358,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1489&lang_cd=ko,,,
VisitBusanContent:food:1262:ko,1262,홍성방,food,,,,,,web_only,,no_canonical_match,11:00-15:00 / 17:00-21:30,동구 중앙대로 179번길 16,051-467-5398,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1262&lang_cd=ko,,,
VisitBusanContent:food:1248:ko,1248,GAB148 Steak & Pasta,food,,,,,,web_only,,no_canonical_match,월-금 : 11:00-23:00 (15:00-17:30 브레이크 타임) (22:00 라스트 오더) 토요일 : 11:00-23:00 (22:00 라스트 오더),"광안해변로 122, 삼익비치B상가 2층",010-8259-1480,https://www.instagram.com/gab148_sin/,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1248&lang_cd=ko,,,
VisitBusanContent:food:1137:ko,1137,원산면옥 1953,food,,,,,,web_only,,no_canonical_match,11:00-21:30,중구 광복로 56-8,051-245-2310,http://wonsannoodle.fordining.kr/,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1137&lang_cd=ko,,,
VisitBusanContent:food:1133:ko,1133,도날드즉석떡볶이,food,,,,,,web_only,,no_canonical_match,월-토 : 11:00-19:30 (19:00 라스트 오더),영도구 꿈나무길 267(1층),051-413-9990,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1133&lang_cd=ko,,,
VisitBusanContent:food:960:ko,960,디에이블 부산송도점,food,,,,,,web_only,,no_canonical_match,11:00-22:00 (21:20 라스트 오더),부산 서구 충무대로 47 3층,0507-1433-9177,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=960&lang_cd=ko,,,
VisitBusanContent:food:218:ko,218,초원복국 대연본점,food,,,,,,web_only,,no_canonical_match,09:00-15:00 / 17:00-21:00,남구 황령대로492번길 30,051-628-3935,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=218&lang_cd=ko,,,
VisitBusanContent:shopping:2670:ko,2670,"서부산 쇼핑의 중심, 르네시떼",shopping,,,,,,web_only,,no_canonical_match,화~일 / 10:30~21:00,부산 사상구 광장로 7 르네시떼,051-319-5000,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201003001000&uc_seq=2670&lang_cd=ko,,,
VisitBusanContent:shopping:2662:ko,2662,"부산의 분위기와 스토리를 담은 향수·라이프스타일 향 브랜드, 센티카",shopping,,,,,,web_only,,no_canonical_match,"광안점, 전포점: 매일 11시~21시",광안점: 부산 수영구 광안로 25 전포점: 부산 부산진구 전포대로199번길 12,광안점: 010-2922-1015 전포점: 010-9953-1219,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201003001000&uc_seq=2662&lang_cd=ko,,,
VisitBusanContent:shopping:2589:ko,2589,"무지개다리에서 시작하는 골동품 여행, 문현동 골동품거리",shopping,,,,,,web_only,,no_canonical_match,,부산광역시 남구 자유평화로57번길 33,,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201003001000&uc_seq=2589&lang_cd=ko,,,
VisitBusanContent:shopping:2581:ko,2581,바다처럼,shopping,,,,,,web_only,,no_canonical_match,매일 10:00~21:00,부산 해운대구 우동1로38번길 15-1 1층,,https://www.instagram.com/pretty_whale.shop/,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201003001000&uc_seq=2581&lang_cd=ko,,,
VisitBusanContent:shopping:2580:ko,2580,"1987년부터 운영된 전통있는 주방용품 전문점, 삼영그릇 탐방기",shopping,,,,,,web_only,,no_canonical_match,월~목 09:00~20:00 금~토 09:00~21:00,부산 해운대구 구남로41번길 5,,https://www.instagram.com/samyeong_jubang/,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201003001000&uc_seq=2580&lang_cd=ko,,,
VisitBusanContent:shopping:2579:ko,2579,"달콤한 부산의 매력,",shopping,,,,,,web_only,,no_canonical_match,매일 10:00~20:00,부산 해운대구 우동1로 13-29 1층,,https://busansand.co.kr/,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201003001000&uc_seq=2579&lang_cd=ko,,,
VisitBusanContent:shopping:2555:ko,2555,미피 덕후 모여라!,shopping,,,,,,web_only,,no_canonical_match,월~금 - 11:00 ~ 22:00 (21:00 라스트 오더) 토~일 - 11:00 ~ 23:00 (22:00 라스트 오더),부산광역시 영도구 와치로51번길 2,,https://www.instagram.com/miffy_cafe_busan/,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201003001000&uc_seq=2555&lang_cd=ko,,,
VisitBusanContent:shopping:2541:ko,2541,"청사포에서 인생샷 찍고 소품 쇼핑까지, 부산슈퍼 청사포점",shopping,,,,,,web_only,,no_canonical_match,매일 10:00 ~ 18:00,부산광역시 해운대구 청사포로 120 2층,051-780-2111,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201003001000&uc_seq=2541&lang_cd=ko,,,
VisitBusanContent:shopping:2539:ko,2539,엽서가 주는 아날로그 감성을 느끼고 싶다면? ‘포셋 전포’로!,shopping,,,,,,web_only,,no_canonical_match,화~일 12:00~20:00,부산 부산진구 전포대로223번길 20 C동 202호,0507-1317-8836,https://poset.co.kr,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201003001000&uc_seq=2539&lang_cd=ko,,,
VisitBusanContent:shopping:2537:ko,2537,부드러운 색감과 감성 소품이 가득한 ‘오월상점’,shopping,,,,,,web_only,,no_canonical_match,월~금 - 12:00 ~ 21:00 (15:30 ~ 16:30 휴게시간) 토~일 - 12:00 ~ 21:00,부산 부산진구 전포대로209번길 9 1층,0507-1348-6526,http://instagram.com/5maystore_3,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201003001000&uc_seq=2537&lang_cd=ko,,,
VisitBusanContent:shopping:2417:ko,2417,구경만 하러 갔다가 지갑을 열게 되는 소품샵 ‘오브젝트 서면점’,shopping,,,,,,web_only,,no_canonical_match,매일 12:00 ~ 21:00,부산 부산진구 전포대로209번길 11,051-808-7747,http://www.insideobject.com/index.html,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201003001000&uc_seq=2417&lang_cd=ko,,,
VisitBusanContent:shopping:2398:ko,2398,딜라이트 프로젝트 해운대점,shopping,,,,,,web_only,,no_canonical_match,매일 11시~22시,부산 해운대구 구남로 42 101호,051-747-5720,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201003001000&uc_seq=2398&lang_cd=ko,,,
VisitBusanContent:shopping:2252:ko,2252,"행복한 라이프스타일을 선물하는 소품샵, ‘페이퍼가든’",shopping,,,,,,web_only,,no_canonical_match,매일 11:00~22:00,부산광역시 부산진구 전포대로210번길 8 2층,0507-1493-1611,https://www.instagram.com/papergarden.korea,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201003001000&uc_seq=2252&lang_cd=ko,,,
VisitBusanContent:shopping:2241:ko,2241,"부산의 매력을 가득 담은 도시브랜드숍, ‘BIG shop’",shopping,,,,,,web_only,,no_canonical_match,매일 10:30~21:00,부산광역시 중구 광복로 87-1 부산광복동우체국,051-254-1210,https://www.instagram.com/busan_bigshop/?hl=ko,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201003001000&uc_seq=2241&lang_cd=ko,,,
VisitBusanContent:shopping:2165:ko,2165,"키덜트들, 여기여기 모여라! 키덜트들의 방앗간, ‘아비베르컴퍼니’",shopping,,,,,,web_only,,no_canonical_match,매일 11:00 - 23:00,부산 진구 동천로66 1층,0507-1342-6835,https://www.avivere.co.kr/,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201003001000&uc_seq=2165&lang_cd=ko,,,
VisitBusanContent:shopping:2141:ko,2141,(2024)부산관광기념품10선 3기,shopping,,,,,,web_only,,no_canonical_match,,,,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201003001000&uc_seq=2141&lang_cd=ko,,,
VisitBusanContent:shopping:1964:ko,1964,갖고 싶은 소품이 모두 여기에! 광안리 최대 소품샵 분홍이네,shopping,,,,,,web_only,,no_canonical_match,일요일~금요일 11:00~20:00 / 토요일 11:00~21:00,부산광역시 수영구 광안로45번길 2 지하1층,0507-1366-0523,https://smartstore.naver.com/bunhongene,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201003001000&uc_seq=1964&lang_cd=ko,,,
VisitBusanContent:shopping:1736:ko,1736,(2022)부산관광기념품10선 2기,shopping,,,,,,web_only,,no_canonical_match,,,,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201003001000&uc_seq=1736&lang_cd=ko,,,
VisitBusanContent:shopping:1681:ko,1681,부산사이다,shopping,,,,,,web_only,,no_canonical_match,,,051-254-2420,https://smartstore.naver.com/pinkroader,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201003001000&uc_seq=1681&lang_cd=ko,,,
VisitBusanContent:shopping:1669:ko,1669,여가~거가! 광안리,shopping,,,,,,web_only,,no_canonical_match,매일 10:00-22:00,"부산광역시 수영구 광안해변로 219, 수영구생활문화센터 1층",051-757-1203,https://busansouvenir2.com/,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201003001000&uc_seq=1669&lang_cd=ko,,,
VisitBusanContent:shopping:1667:ko,1667,해운대 선물가게,shopping,,,,,,web_only,,no_canonical_match,매일 10:00 ~ 21:00,"부산광역시 해운대구 해운대해변로 264, 1층",051-731-1204,https://www.instagram.com/busan._.souvenir?igshid=MzRlODBiNWFlZA%3D%3D,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201003001000&uc_seq=1667&lang_cd=ko,,,
VisitBusanContent:shopping:1666:ko,1666,동백상회,shopping,,,,,,web_only,,no_canonical_match,매일 9:00 – 21:00,"부산광역시 동구 중앙대로 210, 106호",051-466-1205,https://www.instagram.com/busan_souvenir_/,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201003001000&uc_seq=1666&lang_cd=ko,,,
VisitBusanContent:shopping:1323:ko,1323,"트렌디함 물씬, 밀락더마켓",shopping,,,,,,web_only,,no_canonical_match,매일 10:00-24:00,부산광역시 수영구 민락수변로17번길 56,051-752-5671,https://www.instagram.com/millac_the_market_official/,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201003001000&uc_seq=1323&lang_cd=ko,,,
VisitBusanContent:shopping:819:ko,819,머물고 싶은 쇼핑센터 IKEA동부산점,shopping,,,,,,web_only,,no_canonical_match,평일 11:00 - 20:00 주말 및 공휴일 10:00 - 21:00,부산광역시 기장군 기장읍 동부산관광3로 17,1670-4532,https://www.ikea.com/kr/ko/stores/dong-busan/,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201003001000&uc_seq=819&lang_cd=ko,,,
VisitBusanContent:shopping:533:ko,533,(2019)부산관광기념품10선 1기,shopping,,,,,,web_only,,no_canonical_match,,,,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201003001000&uc_seq=533&lang_cd=ko,,,
VisitBusanContent:shopping:505:ko,505,부산 백화점에 놀러가자!,shopping,,,,,,web_only,,no_canonical_match,,,,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201003001000&uc_seq=505&lang_cd=ko,,,
VisitBusanContent:shopping:504:ko,504,"해외여행의 꽃, 면세점",shopping,,,,,,web_only,,no_canonical_match,,,,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201003001000&uc_seq=504&lang_cd=ko,,,
VisitBusanContent:shopping:552:ko,552,이국적인 쇼핑 스트리트에 빠지다! 부산프리미엄아울렛,shopping,,,,,,web_only,,no_canonical_match,하절기(5~10월) 매일 10:30~21:00 동절기(11~4월) 월~목 10:30~20:30 | 금~일 10:30~21:00,부산광역시 기장군 장안읍 정관로 1133,1644-4001,https://www.premiumoutlets.co.kr/rpage/main/index/03,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201003001000&uc_seq=552&lang_cd=ko,,,
VisitBusanContent:shopping:548:ko,548,신세계백화점 센텀시티점,shopping,,,,,,web_only,,no_canonical_match,월-목 10:30~20:00 금-일 10:30~20:30,부산광역시 해운대구 센텀남대로 35,051-745-1234,https://www.shinsegae.com/store/main.do?storeCd=SC00008,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201003001000&uc_seq=548&lang_cd=ko,,,
VisitBusanContent:shopping:546:ko,546,롯데백화점 센텀시티점,shopping,,,,,,web_only,,no_canonical_match,월~목 10:30 ~ 20:00 금~일 10:30 ~ 20:30,부산광역시 해운대구 센텀남대로 59,1577-0001,https://www.lotteshopping.com/branchShopGuide/floorGuideSub?cstr=0027,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201003001000&uc_seq=546&lang_cd=ko,,,
VisitBusanContent:shopping:545:ko,545,음악분수쇼와 전망대를 만나는 롯데백화점 광복점,shopping,,,,,,web_only,,no_canonical_match,월~목 10:30 ~ 20:00 금~일 10:30 ~ 20:30,부산광역시 중구 중앙대로 2,1577-0001,https://www.lotteshopping.com/branchShopGuide/floorGuideSub?cstr=0333,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201003001000&uc_seq=545&lang_cd=ko,,,
VisitBusanContent:shopping:541:ko,541,롯데백화점 부산본점,shopping,,,,,,web_only,,no_canonical_match,월~목 10:30 ~ 20:00 금~일 10:30 ~ 20:30,부산광역시 부산진구 가야대로 772,1577-0001,https://www.lotteshopping.com/branchShopGuide/floorGuideSub?cstr=0005,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201003001000&uc_seq=541&lang_cd=ko,,,
VisitBusanContent:shopping:506:ko,506,쇼핑가서 재미있게 놀자! 롯데프리미엄아울렛 동부산점,shopping,,,,,,web_only,,no_canonical_match,-본관 : 매일 10:30~21:00 ※ 동절기(11~2월) 주중 10:30~20:30 l 주말·공휴일 10:30~21:00 -메종관 : 주중 10:30~20:00 l 주말·공휴일 10:30~20:30,부산광역시 기장군 기장읍 당사리 524,1577-0001,https://www.lotteshopping.com/branchShopGuide/floorGuideSub?cstr=0352,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201003001000&uc_seq=506&lang_cd=ko,,,
VisitBusanContent:shopping:413:ko,413,부산 최대 쇼핑거리 광복로패션거리,shopping,,,,,,web_only,,no_canonical_match,상시(가게별 상이),부산 중구 광복로 72-1,,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201003001000&uc_seq=413&lang_cd=ko,,,
VisitBusanContent:shopping:399:ko,399,골목골목 와글와글 국제시장,shopping,,,,,,web_only,,no_canonical_match,09:00 - 20:00(가게별 상이),부산광역시 중구 중구로 32,051-245-7389,http://gukjemarket.co.kr,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201003001000&uc_seq=399&lang_cd=ko,,,
VisitBusanContent:shopping:540:ko,540,롯데면세점 김해공항점,shopping,,,,,,web_only,,no_canonical_match,매일 06:30~21:30,부산광역시 강서구 공항진입로 108 김해공항 국제선청사 2층,1688-3000,https://kor.lottedfs.com/kr/shopmain/home,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201003001000&uc_seq=540&lang_cd=ko,,,
VisitBusanContent:shopping:539:ko,539,부산면세점 용두산점,shopping,,,,,,web_only,,no_canonical_match,09:00~18:00,부산광역시 중구 용두산길 37-55,051-460-1950,http://www.busandf.com/,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201003001000&uc_seq=539&lang_cd=ko,,,
VisitBusanContent:shopping:537:ko,537,롯데면세점 부산점,shopping,,,,,,web_only,,no_canonical_match,매일 10:30~19:30,부산광역시 부산진구 가야대로 772 롯데백화점 부산점 8층,1688-3000,https://kor.lps.lottedfs.com/kr/customer/brchInfo?prSiteBrchCd=5,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201003001000&uc_seq=537&lang_cd=ko,,,
VisitBusanContent:shopping:460:ko,460,"부산 다운타운의 진수, 서면 그리고 삼정타워",shopping,,,,,,web_only,,no_canonical_match,서면 : 가게별 상이 삼정타워 : 월: 11:00 - 22:00 화: 11:00 - 22:00 수: 11:00 - 22:00 목: 11:00 - 22:00 금: 11:00 - 22:30 토: 11:00 - 22:30 일: 11:00 - 22:00,서면 : 부산광역시 부산진구 서면 일대 삼정타워 : 부산 부산진구 중앙대로 672,삼정타워 : 051-520-3600,https://www.samjungtower.com/main,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201003001000&uc_seq=460&lang_cd=ko,,,
VisitBusanContent:shopping:422:ko,422,"동래여행의 깨알 즐거움, 동래시장",shopping,,,,,,web_only,,no_canonical_match,08:00 ~ 20:00(가게별 상이),부산광역시 동래구 동래시장길 14,051-551-1651,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201003001000&uc_seq=422&lang_cd=ko,,,
VisitBusanContent:shopping:412:ko,412,오이소! 보이소! 사이소! 자갈치시장,shopping,,,,,,web_only,,no_canonical_match,05:00~22:00,부산광역시 중구 자갈치해안로 52,"051-245-2594, 051-713-8000",https://bisco.or.kr/jagalchimarket/,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201003001000&uc_seq=412&lang_cd=ko,,,
VisitBusanContent:shopping:400:ko,400,부산 먹방의 성지 부평깡통시장,shopping,,,,,,web_only,,no_canonical_match,매일 19:30-24:00,부산광역시 중구 부평1길 48,0507-1416-1131,http://www.bupyeong-market.com/,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201003001000&uc_seq=400&lang_cd=ko,,,
VisitBusanContent:shopping:387:ko,387,청춘놀이터 부산대학교 앞,shopping,,,,,,web_only,,no_canonical_match,가게별 상이,부산 금정구 장전온천천로 48(도시철도 부산대역),,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201003001000&uc_seq=387&lang_cd=ko,,,
VisitBusanContent:shopping:363:ko,363,"어머, 구포장날은 꼭 가봐야 해!",shopping,,,,,,web_only,,no_canonical_match,08:00~20:00,부산광역시 북구 구포시장2길 7,051-333-9033,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201003001000&uc_seq=363&lang_cd=ko,,,
VisitBusanContent:shopping:328:ko,328,빛나는 서면시장,shopping,,,,,,web_only,,no_canonical_match,가게별 상이,부산광역시 부산진구 서면로 56,051-806-5025,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201003001000&uc_seq=328&lang_cd=ko,,,
