candidate_id,canonical_id,candidate_status,title_ko,category,subcategory,content_type,latitude,longitude,coordinate_distance_m,hours,address,phone,external_official_url,source_detail_url,image_url,visitbusan_uc_seq,linked_source_keys,field_provenance,category_compatibility_method,review_reason,merge_target_id
busan-K-00258,busan-K-00258,api_only_existing,두도,unknown,unknown,,35.0490923097,129.0148985467,,,부산광역시 서구 암남동,,,,http://tong.visitkorea.or.kr/cms/resource/28/3589728_image2_1.jpg,,KorService2:2614716:ko,"{""title_ko"":""canonical"",""image_url"":""canonical"",""latitude"":""canonical"",""longitude"":""canonical""}",canonical_only,,
busan-K-00259,busan-K-00259,api_only_existing,송도반도 (부산 국가지질공원),unknown,unknown,,35.0659655069,129.019511576,,,부산광역시 서구 암남동,,,,http://tong.visitkorea.or.kr/cms/resource/24/2614724_image2_1.bmp,,KorService2:2614725:ko,"{""title_ko"":""canonical"",""image_url"":""canonical"",""latitude"":""canonical"",""longitude"":""canonical""}",canonical_only,,
busan-K-00260,busan-K-00260,api_only_existing,장산 (부산 국가지질공원),unknown,unknown,,35.1811053657,129.168189943,,,부산광역시 해운대구 장산로 331-18,,,,http://tong.visitkorea.or.kr/cms/resource/66/2661666_image2_1.jpg,,KorService2:2614727:ko,"{""title_ko"":""canonical"",""image_url"":""canonical"",""latitude"":""canonical"",""longitude"":""canonical""}",canonical_only,,
busan-K-00261,busan-K-00261,api_only_existing,금정산성 창녕집,unknown,unknown,,35.2445794969,129.0553257981,,,부산광역시 금정구 산성로 520,,,,http://tong.visitkorea.or.kr/cms/resource/10/2616410_image2_1.jpg,,KorService2:2616370:ko,"{""title_ko"":""canonical"",""image_url"":""canonical"",""latitude"":""canonical"",""longitude"":""canonical""}",canonical_only,,
busan-K-00262,busan-K-00262,api_only_existing,풍년오리박사,unknown,unknown,,35.2756710635,129.0882165219,,,부산광역시 금정구 청룡로 40 (청룡동),,,,http://tong.visitkorea.or.kr/cms/resource/16/2616416_image2_1.jpg,,KorService2:2616371:ko,"{""title_ko"":""canonical"",""image_url"":""canonical"",""latitude"":""canonical"",""longitude"":""canonical""}",canonical_only,,
busan-K-00263,busan-K-00263,api_only_existing,마린시티,unknown,unknown,,35.1560327184,129.1436566548,,,부산광역시 해운대구 우동,,,,http://tong.visitkorea.or.kr/cms/resource/89/3575989_image2_1.jpg,,KorService2:2617724:ko,"{""title_ko"":""canonical"",""image_url"":""canonical"",""latitude"":""canonical"",""longitude"":""canonical""}",canonical_only,,
busan-K-00264,busan-K-00264,api_only_existing,싱글싱글,unknown,unknown,,35.1137465906,129.036839323,,,부산광역시 동구 초량중로 18-1,,,,,,KorService2:2622969:ko,"{""title_ko"":""canonical"",""image_url"":""none"",""latitude"":""canonical"",""longitude"":""canonical""}",canonical_only,,
busan-K-00265,busan-K-00265,api_only_existing,캔버스,unknown,unknown,,35.1592353048,129.1526891145,,,부산광역시 해운대구 해운대해변로197번길 13,,,,,,KorService2:2622984:ko,"{""title_ko"":""canonical"",""image_url"":""none"",""latitude"":""canonical"",""longitude"":""canonical""}",canonical_only,,
busan-K-00266,busan-K-00266,api_only_existing,The Park Guest House,unknown,unknown,,35.1548712584,129.1177867137,,,부산광역시 수영구 광남로 151,,,,,,KorService2:2624014:ko,"{""title_ko"":""canonical"",""image_url"":""none"",""latitude"":""canonical"",""longitude"":""canonical""}",canonical_only,,
busan-K-00267,busan-K-00267,api_only_existing,그랜드애플,unknown,unknown,,35.1664785554,129.1320129356,,,부산광역시 해운대구 센텀1로 25,,,,,,KorService2:2626043:ko,"{""title_ko"":""canonical"",""image_url"":""none"",""latitude"":""canonical"",""longitude"":""canonical""}",canonical_only,,
busan-K-00268,busan-K-00268,api_only_existing,카페 385,unknown,unknown,,35.0843256105,129.0763172491,,,부산광역시 영도구 태종로 539,,,,http://tong.visitkorea.or.kr/cms/resource/90/3423190_image2_1.png,,KorService2:2642681:ko,"{""title_ko"":""canonical"",""image_url"":""canonical"",""latitude"":""canonical"",""longitude"":""canonical""}",canonical_only,,
busan-K-00269,busan-K-00269,api_only_existing,북맛골,unknown,unknown,,35.2369919623,129.0825597462,,,부산광역시 금정구 장전동,,,,http://tong.visitkorea.or.kr/cms/resource/01/3336601_image2_1.jpg,,KorService2:2643387:ko,"{""title_ko"":""canonical"",""image_url"":""canonical"",""latitude"":""canonical"",""longitude"":""canonical""}",canonical_only,,
busan-K-00270,busan-K-00270,api_only_existing,금정산성마을 먹거리촌,unknown,unknown,,35.2513870387,129.0538229642,,,부산광역시 금정구 금성동,,,,http://tong.visitkorea.or.kr/cms/resource/82/3561482_image2_1.jpg,,KorService2:2643873:ko,"{""title_ko"":""canonical"",""image_url"":""canonical"",""latitude"":""canonical"",""longitude"":""canonical""}",canonical_only,,
busan-K-00271,busan-K-00271,api_only_existing,산복도로,unknown,unknown,,35.1092330974,129.0309232942,,,부산광역시 중구,,,,http://tong.visitkorea.or.kr/cms/resource/16/3343716_image2_1.jpg,,KorService2:2650232:ko,"{""title_ko"":""canonical"",""image_url"":""canonical"",""latitude"":""canonical"",""longitude"":""canonical""}",canonical_only,,
busan-K-00272,busan-K-00272,api_only_existing,친환경 스카이웨이 전망대(이바구길),unknown,unknown,,35.1213095185,129.0306535435,,,부산광역시 동구 초량동,,,,http://tong.visitkorea.or.kr/cms/resource/06/2720806_image2_1.jpg,,KorService2:2656194:ko,"{""title_ko"":""canonical"",""image_url"":""canonical"",""latitude"":""canonical"",""longitude"":""canonical""}",canonical_only,,
busan-K-00273,busan-K-00273,api_only_existing,옥탑방,unknown,unknown,,35.1982517091,129.224256818,,,부산광역시 기장군 기장읍 기장해안로 266 5층,,,,http://tong.visitkorea.or.kr/cms/resource/48/2659248_image2_1.jpg,,KorService2:2659244:ko,"{""title_ko"":""canonical"",""image_url"":""canonical"",""latitude"":""canonical"",""longitude"":""canonical""}",canonical_only,,
busan-K-00275,busan-K-00275,api_only_existing,안데르센 동화마을,unknown,unknown,,35.3601199691,129.2399148578,,,부산광역시 기장군 장안읍 장안로 211,,,,http://tong.visitkorea.or.kr/cms/resource/61/2795861_image2_1.jpg,,KorService2:2661452:ko,"{""title_ko"":""canonical"",""image_url"":""canonical"",""latitude"":""canonical"",""longitude"":""canonical""}",canonical_only,,
busan-K-00276,busan-K-00276,api_only_existing,회동수원지,unknown,unknown,,35.2252550204,129.116648768,,,부산광역시 금정구 개좌로 147,,,,http://tong.visitkorea.or.kr/cms/resource/72/2661472_image2_1.jpg,,KorService2:2661475:ko,"{""title_ko"":""canonical"",""image_url"":""canonical"",""latitude"":""canonical"",""longitude"":""canonical""}",canonical_only,,
busan-K-00278,busan-K-00278,api_only_existing,회동수원지 둘레길,unknown,unknown,,35.2660392535,129.1121285941,,,부산광역시 금정구 오륜동,,,,http://tong.visitkorea.or.kr/cms/resource/53/3552453_image2_1.jpg,,KorService2:2663187:ko,"{""title_ko"":""canonical"",""image_url"":""canonical"",""latitude"":""canonical"",""longitude"":""canonical""}",canonical_only,,
busan-K-00279,busan-K-00279,api_only_existing,해운대센텀호텔,unknown,unknown,,35.1678506389,129.1328433813,,,부산광역시 해운대구 센텀3로 20 (우동),,,,http://tong.visitkorea.or.kr/cms/resource/14/2719514_image2_1.jpg,,KorService2:2663379:ko,"{""title_ko"":""canonical"",""image_url"":""canonical"",""latitude"":""canonical"",""longitude"":""canonical""}",canonical_only,,
busan-K-00280,busan-K-00280,api_only_existing,캔버스 블랙,unknown,unknown,,35.1594102909,129.1530057486,,,부산광역시 해운대구 해운대해변로197번길 14,,,,,,KorService2:2663616:ko,"{""title_ko"":""canonical"",""image_url"":""none"",""latitude"":""canonical"",""longitude"":""canonical""}",canonical_only,,
busan-K-00281,busan-K-00281,api_only_existing,수변최고돼지국밥 민락본점,unknown,unknown,,35.1567852389,129.1343130018,,,부산광역시 수영구 광안해변로370번길 9-32,,,,,,KorService2:2668102:ko,"{""title_ko"":""canonical"",""image_url"":""none"",""latitude"":""canonical"",""longitude"":""canonical""}",canonical_only,,
busan-K-00283,busan-K-00283,api_only_existing,동래원조산곰장어,unknown,unknown,,35.2021625913,129.0857576472,,,부산광역시 동래구 명륜로98번길 42,,,,http://tong.visitkorea.or.kr/cms/resource/93/2668993_image2_1.jpg,,KorService2:2670518:ko,"{""title_ko"":""canonical"",""image_url"":""canonical"",""latitude"":""canonical"",""longitude"":""canonical""}",canonical_only,,
busan-K-00284,busan-K-00284,api_only_existing,스시몬,unknown,unknown,,35.2047566751,129.0819690166,,,부산광역시 동래구 삼성대길 40,,,,http://tong.visitkorea.or.kr/cms/resource/91/2668991_image2_1.jpg,,KorService2:2670566:ko,"{""title_ko"":""canonical"",""image_url"":""canonical"",""latitude"":""canonical"",""longitude"":""canonical""}",canonical_only,,
busan-K-00285,busan-K-00285,api_only_existing,청와정,unknown,unknown,,35.1641103825,129.036163006,,,부산광역시 부산진구 동평로44번길 55,,,,http://tong.visitkorea.or.kr/cms/resource/97/2670697_image2_1.jpg,,KorService2:2670611:ko,"{""title_ko"":""canonical"",""image_url"":""canonical"",""latitude"":""canonical"",""longitude"":""canonical""}",canonical_only,,
busan-K-00286,busan-K-00286,api_only_existing,승학산,unknown,unknown,,35.1310381466,128.9851266839,,,부산광역시 사하구 하단동,,,,http://tong.visitkorea.or.kr/cms/resource/46/3029246_image2_1.jpg,,KorService2:2674974:ko,"{""title_ko"":""canonical"",""image_url"":""canonical"",""latitude"":""canonical"",""longitude"":""canonical""}",canonical_only,,
busan-K-00287,busan-K-00287,api_only_existing,땅뫼산,unknown,unknown,,35.2472747896,129.1174425369,,,부산광역시 금정구 오륜대로 260-1,,,,http://tong.visitkorea.or.kr/cms/resource/30/3552430_image2_1.jpg,,KorService2:2675011:ko,"{""title_ko"":""canonical"",""image_url"":""canonical"",""latitude"":""canonical"",""longitude"":""canonical""}",canonical_only,,
busan-K-00288,busan-K-00288,api_only_existing,백양산 웰빙숲,unknown,unknown,,35.1849381103,129.0093258839,,,부산광역시 사상구 모라동,,,,http://tong.visitkorea.or.kr/cms/resource/04/3575804_image2_1.jpg,,KorService2:2677748:ko,"{""title_ko"":""canonical"",""image_url"":""canonical"",""latitude"":""canonical"",""longitude"":""canonical""}",canonical_only,,
busan-K-00289,busan-K-00289,api_only_existing,브로시스 호텔,unknown,unknown,,35.0986453934,129.030929138,,,부산광역시 중구 구덕로48번길 4,,,,,,KorService2:2696456:ko,"{""title_ko"":""canonical"",""image_url"":""none"",""latitude"":""canonical"",""longitude"":""canonical""}",canonical_only,,
busan-K-00290,busan-K-00290,api_only_existing,JSTAY,unknown,unknown,,35.1488052015,129.1140538711,,,부산광역시 수영구 남천바다로 31-1,,,,,,KorService2:2696504:ko,"{""title_ko"":""canonical"",""image_url"":""none"",""latitude"":""canonical"",""longitude"":""canonical""}",canonical_only,,
busan-K-00291,busan-K-00291,api_only_existing,더웨이브,unknown,unknown,,35.155099129,129.1241833736,,,부산광역시 수영구 민락수변로 9,,,,,,KorService2:2699332:ko,"{""title_ko"":""canonical"",""image_url"":""none"",""latitude"":""canonical"",""longitude"":""canonical""}",canonical_only,,
busan-K-00292,busan-K-00292,api_only_existing,옐로우라이트하우스,unknown,unknown,,35.1567852389,129.1343130018,,,부산광역시 수영구 광안해변로370번길 9-32,,,,,,KorService2:2699563:ko,"{""title_ko"":""canonical"",""image_url"":""none"",""latitude"":""canonical"",""longitude"":""canonical""}",canonical_only,,
busan-K-00293,busan-K-00293,api_only_existing,호텔 프렌치코드,unknown,unknown,,35.2449384744,129.0923197882,,,부산광역시 금정구 중앙대로1805번길 16 (구서동),,,,http://tong.visitkorea.or.kr/cms/resource/32/2698332_image2_1.jpg,,KorService2:2701011:ko,"{""title_ko"":""canonical"",""image_url"":""canonical"",""latitude"":""canonical"",""longitude"":""canonical""}",canonical_only,,
busan-K-00294,busan-K-00294,api_only_existing,카운트다운 부산,unknown,unknown,,35.1538130576,129.1185477876,,,부산광역시 수영구 광안해변로 219 (광안동),,,,http://tong.visitkorea.or.kr/cms/resource/64/3579164_image2_1.png,,KorService2:2702333:ko,"{""title_ko"":""canonical"",""image_url"":""canonical"",""latitude"":""canonical"",""longitude"":""canonical""}",canonical_only,,
busan-K-00295,busan-K-00295,api_only_existing,[해파랑길] 2코스,unknown,unknown,,35.1584551702,129.1706820162,,,부산광역시 해운대구 달맞이길62번길 33-1,,,,http://tong.visitkorea.or.kr/cms/resource/80/2642780_image2_1.jpg,,KorService2:2704645:ko,"{""title_ko"":""canonical"",""image_url"":""canonical"",""latitude"":""canonical"",""longitude"":""canonical""}",canonical_only,,
busan-K-00296,busan-K-00296,api_only_existing,해운대리버크루즈,unknown,unknown,,35.1679171964,129.1273244146,,,부산광역시 해운대구 수영강변대로 85,,,,http://tong.visitkorea.or.kr/cms/resource/26/3041326_image2_1.JPG,,KorService2:2705325:ko,"{""title_ko"":""canonical"",""image_url"":""canonical"",""latitude"":""canonical"",""longitude"":""canonical""}",canonical_only,,
busan-K-00297,busan-K-00297,api_only_existing,해운대 영무파라드호텔,unknown,unknown,,35.1609381479,129.1665100882,,,부산광역시 해운대구 해운대해변로298번길 25 (중동),,,,http://tong.visitkorea.or.kr/cms/resource/20/2705420_image2_1.jpg,,KorService2:2705418:ko,"{""title_ko"":""canonical"",""image_url"":""canonical"",""latitude"":""canonical"",""longitude"":""canonical""}",canonical_only,,
busan-K-00298,busan-K-00298,api_only_existing,오이아호텔,unknown,unknown,,35.0573878305,128.9727742061,,,부산광역시 사하구 다대동로 45 (다대동),,,,http://tong.visitkorea.or.kr/cms/resource/32/2709432_image2_1.jpg,,KorService2:2706774:ko,"{""title_ko"":""canonical"",""image_url"":""canonical"",""latitude"":""canonical"",""longitude"":""canonical""}",canonical_only,,
busan-K-00299,busan-K-00299,api_only_existing,광안리 SUP Zone,unknown,unknown,,35.1477386656,129.114673291,,,부산광역시 수영구 남천동,,,,,,KorService2:2708019:ko,"{""title_ko"":""canonical"",""image_url"":""none"",""latitude"":""canonical"",""longitude"":""canonical""}",canonical_only,,
busan-K-00300,busan-K-00300,api_only_existing,범일 이중섭거리,unknown,unknown,,35.1403327856,129.0521955945,,,부산광역시 동구 범일동,,,,http://tong.visitkorea.or.kr/cms/resource/71/3552571_image2_1.jpg,,KorService2:2708108:ko,"{""title_ko"":""canonical"",""image_url"":""canonical"",""latitude"":""canonical"",""longitude"":""canonical""}",canonical_only,,
busan-K-00301,busan-K-00301,api_only_existing,해안누리길 몰운대길,unknown,unknown,,35.0498384676,128.9614309528,,,부산광역시 사하구 다대로 734,,,,http://tong.visitkorea.or.kr/cms/resource/00/2646400_image2_1.jpg,,KorService2:2708164:ko,"{""title_ko"":""canonical"",""image_url"":""canonical"",""latitude"":""canonical"",""longitude"":""canonical""}",canonical_only,,
busan-K-00302,busan-K-00302,api_only_existing,호텔포레 프리미어 남포,unknown,unknown,,35.0984231743,129.0297348037,,,부산광역시 중구 구덕로 54-1,,,,http://tong.visitkorea.or.kr/cms/resource/00/2708500_image2_1.jpg,,KorService2:2708667:ko,"{""title_ko"":""canonical"",""image_url"":""canonical"",""latitude"":""canonical"",""longitude"":""canonical""}",canonical_only,,
busan-K-00303,busan-K-00303,api_only_existing,라비드아틀란호텔2,unknown,unknown,,35.1611685856,129.1615188489,,,부산광역시 해운대구 구남로 37,,,,http://tong.visitkorea.or.kr/cms/resource/53/2709453_image2_1.jpg,,KorService2:2708705:ko,"{""title_ko"":""canonical"",""image_url"":""canonical"",""latitude"":""canonical"",""longitude"":""canonical""}",canonical_only,,
busan-K-00304,busan-K-00304,api_only_existing,신라스테이 서부산,unknown,unknown,,35.0967044145,128.9052901222,,,부산광역시 강서구 명지국제7로 38,,,,http://tong.visitkorea.or.kr/cms/resource/10/2714410_image2_1.jpg,,KorService2:2714406:ko,"{""title_ko"":""canonical"",""image_url"":""canonical"",""latitude"":""canonical"",""longitude"":""canonical""}",canonical_only,,
busan-K-00305,busan-K-00305,api_only_existing,영주하늘눈전망대,unknown,unknown,,35.1146102693,129.0307259427,,,부산광역시 중구 영주동 91-7,,,,,,KorService2:2721157:ko,"{""title_ko"":""canonical"",""image_url"":""none"",""latitude"":""canonical"",""longitude"":""canonical""}",canonical_only,,
busan-K-00306,busan-K-00306,api_only_existing,천마산하늘전망대,unknown,unknown,,35.093648481,129.0173415667,,,부산광역시 서구 해돋이로183번길 17-4,,,,,,KorService2:2721158:ko,"{""title_ko"":""canonical"",""image_url"":""none"",""latitude"":""canonical"",""longitude"":""canonical""}",canonical_only,,
busan-K-00307,busan-K-00307,api_only_existing,울산의 초록빛과 부산의 푸른빛에 둘려쌓여 자유를 만끽하다!,unknown,unknown,,35.1633523032,129.1954075101,,,부산광역시 해운대구 청사포로 167,,,,http://tong.visitkorea.or.kr/cms/resource/56/2716256_image2_1.jpg,,KorService2:2721176:ko,"{""title_ko"":""canonical"",""image_url"":""canonical"",""latitude"":""canonical"",""longitude"":""canonical""}",canonical_only,,
busan-K-00309,busan-K-00309,api_only_existing,부산항힐링야영장,unknown,unknown,,35.1057837263,129.0440916874,,,부산광역시 중구 이순신대로 72 (중앙동4가),,,,http://tong.visitkorea.or.kr/cms/resource/57/2726957_image2_1.jpg,,KorService2:2726803:ko,"{""title_ko"":""canonical"",""image_url"":""canonical"",""latitude"":""canonical"",""longitude"":""canonical""}",canonical_only,,
busan-K-00310,busan-K-00310,api_only_existing,가덕도 연대봉,unknown,unknown,,35.0317518247,128.8216713782,,,부산광역시 강서구 천성동,,,,,,KorService2:2726843:ko,"{""title_ko"":""canonical"",""image_url"":""none"",""latitude"":""canonical"",""longitude"":""canonical""}",canonical_only,,
busan-K-00311,busan-K-00311,api_only_existing,대저캠핑장,unknown,unknown,,35.2074545784,128.9847746284,,,부산광역시 강서구 체육공원로6번길 184,,,,http://tong.visitkorea.or.kr/cms/resource/74/2729374_image2_1.jpg,,KorService2:2729157:ko,"{""title_ko"":""canonical"",""image_url"":""canonical"",""latitude"":""canonical"",""longitude"":""canonical""}",canonical_only,,
busan-K-00312,busan-K-00312,api_only_existing,펠릭스바이STX,unknown,unknown,,35.163001657,129.1584801742,,,부산광역시 해운대구 해운대로 620 해운대 라뮤에뜨,,,,http://tong.visitkorea.or.kr/cms/resource/69/2816269_image2_1.jpg,,KorService2:2731553:ko,"{""title_ko"":""canonical"",""image_url"":""canonical"",""latitude"":""canonical"",""longitude"":""canonical""}",canonical_only,,
busan-K-00313,busan-K-00313,api_only_existing,물빛색스튜디오,unknown,unknown,,35.2093737159,128.979783344,,,부산광역시 강서구 체육공원로6번길 139-28 (대저1동),,,,http://tong.visitkorea.or.kr/cms/resource/64/3491264_image2_1.jpg,,KorService2:2732397:ko,"{""title_ko"":""canonical"",""image_url"":""canonical"",""latitude"":""canonical"",""longitude"":""canonical""}",canonical_only,,
busan-K-00314,busan-K-00314,api_only_existing,황령산 전망대,unknown,unknown,,35.1579341561,129.0827285679,,,부산광역시 남구 황령산로 391-39,,,,,,KorService2:2733472:ko,"{""title_ko"":""canonical"",""image_url"":""none"",""latitude"":""canonical"",""longitude"":""canonical""}",canonical_only,,
busan-K-00315,busan-K-00315,api_only_existing,초원숲속캠핑장,unknown,unknown,,35.3449845893,129.1880920151,,,부산광역시 기장군 정관읍 병산1길 18,,,,http://tong.visitkorea.or.kr/cms/resource/79/2799379_image2_1.png,,KorService2:2734175:ko,"{""title_ko"":""canonical"",""image_url"":""canonical"",""latitude"":""canonical"",""longitude"":""canonical""}",canonical_only,,
busan-K-00316,busan-K-00316,api_only_existing,장안캠프,unknown,unknown,,35.3418805818,129.252403167,,,부산광역시 기장군 장안읍 장안로 18,,,,http://tong.visitkorea.or.kr/cms/resource/55/2735855_image2_1.JPG,,KorService2:2734243:ko,"{""title_ko"":""canonical"",""image_url"":""canonical"",""latitude"":""canonical"",""longitude"":""canonical""}",canonical_only,,
busan-K-00317,busan-K-00317,api_only_existing,화명오토캠핑장,unknown,unknown,,35.2164177357,128.9995730939,,,부산광역시 북구 낙동강자전거길 1425 (덕천동),,,,http://tong.visitkorea.or.kr/cms/resource/80/2735780_image2_1.JPG,,KorService2:2734674:ko,"{""title_ko"":""canonical"",""image_url"":""canonical"",""latitude"":""canonical"",""longitude"":""canonical""}",canonical_only,,
busan-K-00318,busan-K-00318,api_only_existing,시그니엘 부산,unknown,unknown,,35.1611020536,129.1684043635,,,부산광역시 해운대구 달맞이길 30,,,,http://tong.visitkorea.or.kr/cms/resource/74/2736074_image2_1.png,,KorService2:2736088:ko,"{""title_ko"":""canonical"",""image_url"":""canonical"",""latitude"":""canonical"",""longitude"":""canonical""}",canonical_only,,
busan-K-00319,busan-K-00319,api_only_existing,청학수변공원,unknown,unknown,,35.0977293865,129.0611626448,,,부산광역시 영도구 청학동 217-43,,,,http://tong.visitkorea.or.kr/cms/resource/30/3080230_image2_1.JPG,,KorService2:2736392:ko,"{""title_ko"":""canonical"",""image_url"":""canonical"",""latitude"":""canonical"",""longitude"":""canonical""}",canonical_only,,
busan-K-00320,busan-K-00320,api_only_existing,제이스글램핑,unknown,unknown,,35.2777040982,129.2338482308,,,부산광역시 기장군 일광읍 이천8길 132-20,,,,http://tong.visitkorea.or.kr/cms/resource/98/2741698_image2_1.jpg,,KorService2:2741526:ko,"{""title_ko"":""canonical"",""image_url"":""canonical"",""latitude"":""canonical"",""longitude"":""canonical""}",canonical_only,,
busan-K-00321,busan-K-00321,api_only_existing,임랑카라반파크,unknown,unknown,,35.3095065653,129.2593979022,,,부산광역시 기장군 일광면 일광로 763,,,,,,KorService2:2741535:ko,"{""title_ko"":""canonical"",""image_url"":""none"",""latitude"":""canonical"",""longitude"":""canonical""}",canonical_only,,
busan-K-00322,busan-K-00322,api_only_existing,명지시장,unknown,unknown,,35.1129197501,128.9317096042,,,부산광역시 강서구 신포길 13-10 (명지동),,,,,,KorService2:2742601:ko,"{""title_ko"":""canonical"",""image_url"":""none"",""latitude"":""canonical"",""longitude"":""canonical""}",canonical_only,,
busan-K-00323,busan-K-00323,api_only_existing,충무동 새벽시장,unknown,unknown,,35.0932847737,129.0250186863,,,부산광역시 서구 해안새벽시장길 68 (남부민동),,,,http://tong.visitkorea.or.kr/cms/resource/30/2744930_image2_1.jpg,,KorService2:2744582:ko,"{""title_ko"":""canonical"",""image_url"":""canonical"",""latitude"":""canonical"",""longitude"":""canonical""}",canonical_only,,
busan-K-00325,busan-K-00325,api_only_existing,더무빙 카라반,unknown,unknown,,35.3226997305,129.2701216022,,,부산광역시 기장군 장안읍 해맞이로 290,,,,http://tong.visitkorea.or.kr/cms/resource/81/2748081_image2_1.jpg,,KorService2:2747589:ko,"{""title_ko"":""canonical"",""image_url"":""canonical"",""latitude"":""canonical"",""longitude"":""canonical""}",canonical_only,,
busan-K-00326,busan-K-00326,api_only_existing,지오클럽,unknown,unknown,,35.2578452406,129.2353514279,,,부산광역시 기장군 일광면 기장해안로 1272,,,,http://tong.visitkorea.or.kr/cms/resource/83/3516183_image2_1.jpeg,,KorService2:2749611:ko,"{""title_ko"":""canonical"",""image_url"":""canonical"",""latitude"":""canonical"",""longitude"":""canonical""}",canonical_only,,
busan-K-00327,busan-K-00327,api_only_existing,대저할매국수,unknown,unknown,,35.2213502237,128.9837354496,,,부산광역시 강서구 대저중앙로 337,,,,,,KorService2:2752168:ko,"{""title_ko"":""canonical"",""image_url"":""none"",""latitude"":""canonical"",""longitude"":""canonical""}",canonical_only,,
busan-K-00329,busan-K-00329,api_only_existing,브라운피크닉,unknown,unknown,,35.2691645819,129.1487058779,,,부산광역시 기장군 철마면 개좌로 763-25,,,,http://tong.visitkorea.or.kr/cms/resource/15/2753515_image2_1.jpg,,KorService2:2752996:ko,"{""title_ko"":""canonical"",""image_url"":""canonical"",""latitude"":""canonical"",""longitude"":""canonical""}",canonical_only,,
busan-K-00330,busan-K-00330,api_only_existing,어느멋진날,unknown,unknown,,35.2588256667,129.2343181572,,,부산광역시 기장군 일광읍 기장해안로 1286,,,,http://tong.visitkorea.or.kr/cms/resource/18/2753518_image2_1.jpg,,KorService2:2753006:ko,"{""title_ko"":""canonical"",""image_url"":""canonical"",""latitude"":""canonical"",""longitude"":""canonical""}",canonical_only,,
busan-K-00331,busan-K-00331,api_only_existing,더펫텔프리미엄스위트,unknown,unknown,,35.1592408683,129.1531418525,,,부산광역시 해운대구 해운대해변로197번길 12,,,,http://tong.visitkorea.or.kr/cms/resource/16/2754616_image2_1.jpg,,KorService2:2754601:ko,"{""title_ko"":""canonical"",""image_url"":""canonical"",""latitude"":""canonical"",""longitude"":""canonical""}",canonical_only,,
busan-K-00333,busan-K-00333,api_only_existing,구포무장애숲길,unknown,unknown,,35.197780951,129.0004318626,,,부산광역시 북구 낙동북로 722 (구포동),,,,http://tong.visitkorea.or.kr/cms/resource/80/2755680_image2_1.jpg,,KorService2:2755696:ko,"{""title_ko"":""canonical"",""image_url"":""canonical"",""latitude"":""canonical"",""longitude"":""canonical""}",canonical_only,,
busan-K-00334,busan-K-00334,api_only_existing,포레스트3002,unknown,unknown,,35.1159575984,128.8935322897,,,부산광역시 강서구 낙동남로682번길 262 (녹산동),,,,http://tong.visitkorea.or.kr/cms/resource/96/2756896_image2_1.jpg,,KorService2:2756678:ko,"{""title_ko"":""canonical"",""image_url"":""canonical"",""latitude"":""canonical"",""longitude"":""canonical""}",canonical_only,,
busan-K-00336,busan-K-00336,api_only_existing,화명수목원,unknown,unknown,,35.2510535364,129.0426767218,,,부산광역시 북구 산성로 299,,,,http://tong.visitkorea.or.kr/cms/resource/41/3497041_image2_1.jpg,,KorService2:2756696:ko,"{""title_ko"":""canonical"",""image_url"":""canonical"",""latitude"":""canonical"",""longitude"":""canonical""}",canonical_only,,
busan-K-00337,busan-K-00337,api_only_existing,삼락수상레포츠타운,unknown,unknown,,35.1728970354,128.9682186811,,,부산광역시 사상구 삼락동 29-21,,,,http://tong.visitkorea.or.kr/cms/resource/54/2756954_image2_1.jpg,,KorService2:2756707:ko,"{""title_ko"":""canonical"",""image_url"":""canonical"",""latitude"":""canonical"",""longitude"":""canonical""}",canonical_only,,
busan-K-00338,busan-K-00338,api_only_existing,소두방공원,unknown,unknown,,35.3291390743,129.1843288936,,,부산광역시 기장군 정관읍 방곡리,,,,http://tong.visitkorea.or.kr/cms/resource/82/3336582_image2_1.jpg,,KorService2:2758469:ko,"{""title_ko"":""canonical"",""image_url"":""canonical"",""latitude"":""canonical"",""longitude"":""canonical""}",canonical_only,,
busan-K-00339,busan-K-00339,api_only_existing,장안사계곡,unknown,unknown,,35.3744348966,129.2328150778,,,부산광역시 기장군 장안읍 장안로 482,,,,http://tong.visitkorea.or.kr/cms/resource/46/3342846_image2_1.jpg,,KorService2:2758489:ko,"{""title_ko"":""canonical"",""image_url"":""canonical"",""latitude"":""canonical"",""longitude"":""canonical""}",canonical_only,,
busan-K-00340,busan-K-00340,api_only_existing,은진사,unknown,unknown,,35.3360483529,129.2765262292,,,부산광역시 기장군 장안읍 고무로 271-47,,,,http://tong.visitkorea.or.kr/cms/resource/36/3342836_image2_1.jpg,,KorService2:2758498:ko,"{""title_ko"":""canonical"",""image_url"":""canonical"",""latitude"":""canonical"",""longitude"":""canonical""}",canonical_only,,
busan-K-00341,busan-K-00341,api_only_existing,전산가든,unknown,unknown,,35.2578176071,129.2429341024,,,부산광역시 기장군 일광면 학리길 16,,,,http://tong.visitkorea.or.kr/cms/resource/56/2759656_image2_1.jpg,,KorService2:2759593:ko,"{""title_ko"":""canonical"",""image_url"":""canonical"",""latitude"":""canonical"",""longitude"":""canonical""}",canonical_only,,
