source_key,content_type,uc_seq,language,title_ko,address,phone,lat,lon,hours,closed_days,external_official_url,representative_menu,image_url,category_label,language_available,parse_status,missing_required_fields,source_detail_url,collected_at
VisitBusanContent:experience:1852:ko,experience,1852,ko,바다가 보이는 부산항 힐링야영장,부산광역시 동구 초량동 1185-1,051-400-1205,35.11217,129.05035,,,http://www.busanpa.com/redevelopment/Contents.do?mCode=MN0081,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000202008001000&uc_seq=1852&lang_cd=ko,2026-07-24T07:18:05.431Z
VisitBusanContent:experience:1799:ko,experience,1799,ko,구봉산 치유숲길 맨발 황톳길,부산광역시 동구 수정동 산1-2,051-440-4515,35.125393,129.02562,,,https://www.bsdonggu.go.kr/index.donggu?contentsSid=1988,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000202008001000&uc_seq=1799&lang_cd=ko,2026-07-24T07:18:06.128Z
VisitBusanContent:experience:1769:ko,experience,1769,ko,대한민국 메가 트렌드의 중심! 광안리 M 드론라이트쇼,부산광역시 수영구 광안해변로 219,051-610-4882,35.15318,129.11876,"매주 토요일 2회 공연 - 하절기(3월~9월) 20시, 22시 - 동절기(10월~2월) 19시, 21시",,http://gwangallimdrone.co.kr/,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000202008001000&uc_seq=1769&lang_cd=ko,2026-07-24T07:18:06.830Z
VisitBusanContent:experience:1768:ko,experience,1768,ko,"커피 Dream, 맛보고 배우고 익히는 커피 문화 체험존!",,,35.07768,129.06525,,,,,,마이페이지,true,ok,address|image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000202008001000&uc_seq=1768&lang_cd=ko,2026-07-24T07:18:07.586Z
VisitBusanContent:experience:1755:ko,experience,1755,ko,이색체험 多반사! 부산 3대 골목 유토피아! (체험판),,,35.17691,129.11493,,,,,,마이페이지,true,ok,address|image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000202008001000&uc_seq=1755&lang_cd=ko,2026-07-24T07:18:08.302Z
VisitBusanContent:experience:1754:ko,experience,1754,ko,허심청,"부산광역시 동래구 온천장로 107번길 32 4, 5층",051-550-2200,35.220657,129.08635,매일 05:30~22:00,,,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000202008001000&uc_seq=1754&lang_cd=ko,2026-07-24T07:18:09.013Z
VisitBusanContent:experience:1753:ko,experience,1753,ko,센텀 스파랜드,부산광역시 해운대구 센텀남대로 35,1668-2850,35.168617,129.12914,매일 09:00~22:00,,,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000202008001000&uc_seq=1753&lang_cd=ko,2026-07-24T07:18:09.704Z
VisitBusanContent:experience:1748:ko,experience,1748,ko,"손끝에서 빛나는 예술, 도자기 만들기 체험 그린온더브라운",부산광역시 수영구 과정로30번길 6 1층,010-4917-8528,35.17145,129.10838,화~일 10:00~19:00,매주 월요일,,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000202008001000&uc_seq=1748&lang_cd=ko,2026-07-24T07:18:10.471Z
VisitBusanContent:experience:1747:ko,experience,1747,ko,전포공구길에서 접한 드로잉 체험! 성수미술관 부산서면점,부산광역시 부산진구 중앙대로 701-6,0507-1345-1143,35.155327,129.05849,평일 13:30 ~22:00 주말 12:30 ~22:00,,https://seongsumuseum.com/,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000202008001000&uc_seq=1747&lang_cd=ko,2026-07-24T07:18:11.212Z
VisitBusanContent:experience:1743:ko,experience,1743,ko,"망미골목에서 이색체험 밀랍공예, 헬로커피하이허니",부산광역시 수영구 망미번영로 85번길 10 1층,0507-1309-0314,35.171673,129.10793,월~토 : 10:30 ~21:00,매주 일요일,,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000202008001000&uc_seq=1743&lang_cd=ko,2026-07-24T07:18:11.910Z
VisitBusanContent:experience:1742:ko,experience,1742,ko,세상에 단 하나뿐인 향수 원데이 클래스,부산광역시 부산진구 동천로 132번길 30 파랑건물 2층,0507-1362-4282,35.16035,129.06374,10:00~22:00,연중무휴,,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000202008001000&uc_seq=1742&lang_cd=ko,2026-07-24T07:18:12.658Z
VisitBusanContent:experience:1739:ko,experience,1739,ko,영도의 상징 터그보트! 원데이클래스,부산광역시 영도구 봉래언덕길 149,010-2271-1225,35.093502,129.05042,매일 09:00 ~ 18:00 토요일 10:00 ~ 18:00,명절휴무,https://www.instagram.com/larboard_boatbuilders/,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000202008001000&uc_seq=1739&lang_cd=ko,2026-07-24T07:18:13.347Z
VisitBusanContent:experience:1737:ko,experience,1737,ko,봉산마을 시그니처 꽃차 원데이클래스,부산광역시 영도구 번영길 8 2층,010-4632-0051,35.09235,129.0453,평일 09:30 ~17:00 / 토요일 09:30 ~15:00,매주 일요일,https://blog.naver.com/sho0051,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000202008001000&uc_seq=1737&lang_cd=ko,2026-07-24T07:18:14.067Z
VisitBusanContent:experience:1733:ko,experience,1733,ko,프라이빗하게 즐기는 커스텀 주얼리 클래스,부산광역시 부산진구 서전로37번길 26 B사동 205호,0507-1353-6944,35.158875,129.06429,매일 12:00 ~ 19:00,,https://www.instagram.com/531_jewelry/,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000202008001000&uc_seq=1733&lang_cd=ko,2026-07-24T07:18:14.810Z
VisitBusanContent:experience:1729:ko,experience,1729,ko,부산전통문화체험관,부산광역시 서구 꽃마을로 163번길 71,051-240-4161,35.12647,129.00612,3. 1. ~ 10. 31 : 09:00~18:00 11. 1. ~ 다음해 2. 28.(윤년의 경우 2. 29.) : 09:00~17:00,"매주 월요일, 일요일, 법정공휴일 체험관의 시설점검, 유지보수 등의 사유로 필요한 경우",http://www.bsjeontong.org/,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000202008001000&uc_seq=1729&lang_cd=ko,2026-07-24T07:18:15.533Z
VisitBusanContent:experience:1721:ko,experience,1721,ko,코리아쿠킹클래스 밥상 인 부산,부산광역시 해운대구 마린시티3로 37 한일오르듀,051-918-0370,35.160378,129.14865,매일 09:00~18:00,,,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000202008001000&uc_seq=1721&lang_cd=ko,2026-07-24T07:18:16.249Z
VisitBusanContent:experience:1710:ko,experience,1710,ko,코코스퀘어,부산광역시 기장군 기장읍 동부산관광로 8 2층,051-901-1977,35.190998,129.21263,평일 : 10:30~20:00 / 주말 : 10:30~20:30,연중무휴,https://blog.naver.com/cocco_busan,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000202008001000&uc_seq=1710&lang_cd=ko,2026-07-24T07:18:16.984Z
VisitBusanContent:experience:1695:ko,experience,1695,ko,우시산 인 부산,부산광역시 수영구 망미번영로 69-1 비콘그라운드 K동 113호,051-755-0879,35.17136,129.10883,09:00-18:00,"토, 일요일 휴무",,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000202008001000&uc_seq=1695&lang_cd=ko,2026-07-24T07:18:17.753Z
VisitBusanContent:experience:1683:ko,experience,1683,ko,부산 바다와 강에서 만난 치유 체험,임랑‧일광‧송정‧해운대‧광안리‧송도‧다대포 해수욕장 / APEC 나루공원 / 영도 아미르 공원 (홈페이지 참조),051-780-4153(부산관광공사) 0507-1394-4579(코코아일랜드),35.170174,129.12564,"2024 부산 해양치유 프로그램 1차: 4월~6월, 2차: 9월~10월 매주 토/일요일",,https://www.cocoisland.club/,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000202008001000&uc_seq=1683&lang_cd=ko,2026-07-24T07:18:18.491Z
VisitBusanContent:experience:1680:ko,experience,1680,ko,해운대 한눈에 담은 프리미엄 스파&워터파크 클럽디오아시스,부산광역시 해운대구 달맞이길 30 엘시티,1566-8007,35.159615,129.16902,시즌별 상이 홈페이지 참고,연중무휴,https://www.clubdoasis.com/,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000202008001000&uc_seq=1680&lang_cd=ko,2026-07-24T07:18:19.270Z
VisitBusanContent:experience:1640:ko,experience,1640,ko,부산영화체험박물관,부산광역시 중구 대청로126번길 12,0507-1377-4201,35.10169,129.03374,화 ~ 일 / 10:00 ~ 18:00 (입장 17:00),"매주 월요일, 신정‧설날‧추석 당일",http://www.busanbom.kr,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000202008001000&uc_seq=1640&lang_cd=ko,2026-07-24T07:18:20.010Z
VisitBusanContent:experience:1624:ko,experience,1624,ko,무공해 질주 본능 스카이라인루지 부산,부산광역시 기장군 기장읍 기장해안로 205,051-722-6002,35.19471,129.21864,"평일: 10:00~19:00 주말,공휴일: 10:00~20:00",연중무휴,https://www.skylineluge.kr/busan/,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000202008001000&uc_seq=1624&lang_cd=ko,2026-07-24T07:18:20.753Z
VisitBusanContent:experience:1418:ko,experience,1418,ko,한식 러버를 위한 쿠킹클래스 in 부산,,,35.13398,129.06804,아이러브한식(I LOVE HANSIK) 매일 10:00-21:00,,,,,마이페이지,true,ok,address|image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000202008001000&uc_seq=1418&lang_cd=ko,2026-07-24T07:18:21.525Z
VisitBusanContent:experience:1364:ko,experience,1364,ko,"강, 바다 야경을 동시에! 해운대리버크루즈",부산광역시 해운대구 수영강변대로 85,051-711-1789,35.16784,129.12729,매일 11:00-22:00(매 시간 정각 출항),연중무휴,https://www.haeundaerivercruise.com/home,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000202008001000&uc_seq=1364&lang_cd=ko,2026-07-24T07:18:22.252Z
VisitBusanContent:experience:1316:ko,experience,1316,ko,뮤지엄 원,"부산광역시 해운대구 센텀서로 20, 뮤지엄 원",051-731-3302,35.17134,129.129,평일 10:00 - 19:00 주말 및 공휴일 10:00 - 20:00 *마감 1시간 전까지 입장가능,연중무휴,http://museum1.co.kr,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000202008001000&uc_seq=1316&lang_cd=ko,2026-07-24T07:18:23.003Z
VisitBusanContent:experience:1315:ko,experience,1315,ko,태종대에서 즐기는 스쿠버다이빙,부산광역시 영도구 감지길87번길 19,해양스포츠교실 051-405-4111,35.061485,129.07697,,,,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000202008001000&uc_seq=1315&lang_cd=ko,2026-07-24T07:18:23.748Z
VisitBusanContent:experience:1312:ko,experience,1312,ko,우리 아이 취향저격! 부산 어린이 워터파크 3,부산어린이대공원 키드키득파크 : 부산광역시 부산진구 새싹로 295 어린이공원 내 부산시민공원 물놀이마당 : 부산광역시 부산진구 시민공원로 73 부산시민공원 내 민락수변공원 어린이워터파크 : 부산광역시 수영구 민락수변로 129,부산어린이대공원 키드키득파크 : 051-860-7848(어린이대공원 관리사무실) 부산시민공원 물놀이마당 : 051-850-6000 민락수변공원 어린이워터파크 : 051-610-4532~7(수영구청 도시공원과),35.168583,129.05746,"부산어린이대공원 키드키득파크 : 2026. 7. 17. ~ 8. 16. / 10:00~17:00(휴장시간 12:00~13:00) 부산시민공원 물놀이마당 : 2026. 5. 1. ~ 9. 27. 주말, 공휴일 (5월 ~ 9월) 10:30 ~ 19:30 매 시 30분부터 25분간 가동 평일 (7 ~ 8월) 10:30, 12:30, 14:30, 16:30, 18","부산어린이대공원 키드키득파크 : 월요일, 우천 시 부산시민공원 물놀이마당 : 월요일, 우천시, 5,6,9월 평일 민락수변공원 어린이워터파크 : 월요일, 우천 시",,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000202008001000&uc_seq=1312&lang_cd=ko,2026-07-24T07:18:24.457Z
VisitBusanContent:experience:1187:ko,experience,1187,ko,원데이클래스로 채우는 나만의 색,"오랜지바다 : 부산광역시 수영구 광안해변로 245-1 미솜공방 : 부산광역시 동래구 온천천로453번길 29(안락동, 백조연립) 커스텀팩토리 : 부산 부산진구 백양대로 227 한국신발관 B1 & 7F",오랜지바다 : 0507-1324-5308 미솜공방 : 0507-1344-3640 커스텀팩토리 : 0507-1372-4796,35.154953,129.12071,오랜지바다 : 10:00 – 22:00 (휴게시간:12:00~13:00) 미솜공방 : 10:00 – 20:00 커스텀팩토리 : 09:00 - 18:00 (휴게시간:12:00~13:00),"오랜지바다 : 연중무휴 미솜공방 : 매주 일요일 (예약에 따라 유동적 운영), 명절 연휴 커스텀팩토리 : 매주 일요일, 명절 연휴",,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000202008001000&uc_seq=1187&lang_cd=ko,2026-07-24T07:18:25.213Z
VisitBusanContent:experience:1177:ko,experience,1177,ko,아트다 아트 꿀잼 아트,캐비네 드 쁘아송 (아난티코브 미디어아트 갤러리) 부산광역시 기장군 기장읍 기장해안로 268-31,051-604-7000(내선 0번),35.20021,129.22897,12:00 ~ 18:00 (입장 17:30까지),매주 목요일,https://ananti.kr/kr/cove/cabinet_index.asp,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000202008001000&uc_seq=1177&lang_cd=ko,2026-07-24T07:18:25.925Z
VisitBusanContent:experience:1157:ko,experience,1157,ko,부산에서 공해 없이 가을 타기,화명생태공원 부산광역시 북구 화명동 1718-17 스카이라인루지 부산 부산광역시 기장군 기장읍 시랑리 산60-1,화명생태공원 051-364-4127 스카이라인루지 부산 051-722-6002,35.225994,129.00342,"화명생태공원 매일 06:00 - 21:00 스카이라인루지 부산 월-금 10:00~19:00 / 토, 일 10:00~20:00",연중무휴,,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000202008001000&uc_seq=1157&lang_cd=ko,2026-07-24T07:18:26.747Z
VisitBusanContent:experience:1093:ko,experience,1093,ko,부산칠드런스뮤지엄,부산광역시 기장군 기장읍 기장해안로 172 스타테라스 2F,0507-1474-9045,35.192085,129.21779,"- 평일 / 오전 10:00 ~ 오후 7:00(입장 18:00까지) - 주말,공휴일/오전 10:00 ~ 오후 08:00 (입장 19:00까지)",매주 월요일 휴무(공휴일 제외),http://www.aberdeencm.com,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000202008001000&uc_seq=1093&lang_cd=ko,2026-07-24T07:18:27.443Z
VisitBusanContent:experience:1066:ko,experience,1066,ko,드림씨어터,"부산시 남구 전포대로 133, 3층 드림씨어터 (문현동, IFC부산 오슬로파크)",고객센터 1833-3755,35.148117,129.06573,공연 일정과 동일,"매주 월요일, 공연 없을시",https://www.dreamtheatre.co.kr/,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000202008001000&uc_seq=1066&lang_cd=ko,2026-07-24T07:18:28.137Z
VisitBusanContent:experience:1063:ko,experience,1063,ko,한지러브,"부산광역시 해운대구 우동 마린시티2로 2, 마린파크 406호",051-742-0770,35.157078,129.14378,,,http://www.damara.co.kr,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000202008001000&uc_seq=1063&lang_cd=ko,2026-07-24T07:18:28.847Z
VisitBusanContent:experience:1057:ko,experience,1057,ko,민속마당,부산 기장군 철마면 송정리 585-11 민속마당,"1588-8563, 051-582-8858",35.279415,129.10793,평일 09시부터 17시59분까지,"주말, 공휴일",http://www.zipsin.org,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000202008001000&uc_seq=1057&lang_cd=ko,2026-07-24T07:18:29.564Z
VisitBusanContent:experience:1034:ko,experience,1034,ko,문화예술촌 공방,부산광역시 부산진구 시민공원로 73 (범전동),051-850-6000,35.16871,129.05544,,,https://www.citizenpark.or.kr/05_wks/wks01.asp,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000202008001000&uc_seq=1034&lang_cd=ko,2026-07-24T07:18:30.298Z
VisitBusanContent:experience:996:ko,experience,996,ko,부산엑스더스카이 전망대,부산광역시 해운대구 달맞이길 30,051-731-0099,35.159924,129.16974,10:00 - 21:00 (주중주말 동일 / 입장마감 20:30),연중무휴,http://www.busanxthesky.com,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000202008001000&uc_seq=996&lang_cd=ko,2026-07-24T07:18:31.017Z
VisitBusanContent:experience:990:ko,experience,990,ko,탐방선과 자전거로 즐기는 재미있는 생태여행,낙동강생태탐방선：부산광역시 사하구 하단동 1149-10 을숙도생태공원 내 을숙도 선착장 을숙도자전거투어：부산광역시 사하구 하단동 1149-38 을숙도기후생태교육공원,낙동강생태탐방선：051-294-2135 을숙도자전거투어：051-293-0403,35.109768,128.94911,,낙동강생태탐방선：월 휴무,,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000202008001000&uc_seq=990&lang_cd=ko,2026-07-24T07:18:31.830Z
VisitBusanContent:experience:986:ko,experience,986,ko,금정산성문화체험촌,부산광역시 금정구 죽전2길 42,051-513-6848,35.255653,129.05794,,,,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000202008001000&uc_seq=986&lang_cd=ko,2026-07-24T07:18:32.560Z
VisitBusanContent:experience:839:ko,experience,839,ko,강물 따라 유유히 카약을 즐기다,부산광역시 사상구 삼락동 29-21 삼락수상레포츠타운(삼락오토캠핑장 옆),0507-1416-0008,35.169857,129.12282,,매주 월요일 휴무,,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000202008001000&uc_seq=839&lang_cd=ko,2026-07-24T07:18:33.339Z
VisitBusanContent:experience:44:ko,experience,44,ko,직접 만나는 바다 부산아쿠아리움,부산광역시 해운대구 해운대해변로 266,051-740-1700,35.15938,129.16101,평일 10:00 ~ 19:00 (입장 18:00까지) 주말 10:00 ~ 20:00 (입장 19:00까지),없음,,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000202008001000&uc_seq=44&lang_cd=ko,2026-07-24T07:18:34.095Z
VisitBusanContent:experience:338:ko,experience,338,ko,한국 서핑의 시작? 바로 부산 서핑!,부산 해운대구 송정동 712-2,051-749-5800,35.178566,129.19972,,,http://sunnfun.haeundae.go.kr/,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000202008001000&uc_seq=338&lang_cd=ko,2026-07-24T07:18:34.872Z
VisitBusanContent:experience:339:ko,experience,339,ko,패들보드와 함께 발견하는 자연의 경이로움,광안리 해양레포츠센터: 부산광역시 수영구 광안해변로 54번길 222 광안리해양레포츠센터 다대포 해양레포츠센터 부산광역시 사하구 몰운대 1길 52,광안리 해양레포츠센터 010-2898-0027 다대포 해양레포츠센터 070-7752-8683 / 010-9341-1413,35.153183,129.11899,각 레포츠센터 홈페이지 참조,,https://www.gwanganli.co.kr/,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000202008001000&uc_seq=339&lang_cd=ko,2026-07-24T07:18:35.603Z
VisitBusanContent:experience:43:ko,experience,43,ko,"미래를 비추는 거울, 아이들의 공간 키자니아",부산광역시 해운대구 센텀4로 15 센텀시티몰 4층,1544-5110,35.17013,129.12848,5시간권 : 발권 후 최대 5시간 이용 (발권 시간 09:00~13:00) 오후권 : 15:00~19:30 (발권 시작 14:00) 종일권 : 10:00~19:30 (발권 시작 09:00),"연 1회 시설 점검 및 보수 정기 휴장, 이외 비정기적 휴장 있음",http://www.kidzania.co.kr/web/busan/,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000202008001000&uc_seq=43&lang_cd=ko,2026-07-24T07:18:36.370Z
VisitBusanContent:experience:448:ko,experience,448,ko,"빳빳한 도복 자락에 담긴 한국의 정신, 태권도",부산 남구 황령대로492번길 8 10층 대영태권도,0507-1373-5286,35.138103,129.10725,평일 13:00~22:00,"주말, 설날‧추석 당일, 공휴일",https://blog.naver.com/dycyk,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000202008001000&uc_seq=448&lang_cd=ko,2026-07-24T07:18:37.084Z
VisitBusanContent:experience:447:ko,experience,447,ko,어묵 천국 부산에서 내 어묵 만들기!,,,35.092915,129.0428,,,,,,마이페이지,true,ok,address|image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000202008001000&uc_seq=447&lang_cd=ko,2026-07-24T07:18:37.799Z
VisitBusanContent:experience:446:ko,experience,446,ko,살아있음을 느껴라! 산악자전거 라이딩,부산광역시 북구 화명동 1718-17,051-364-4127 (낙동강관리본부),35.22574,129.00351,화명생태공원 자전거 대여소 3월~10월 09:00~18:00 11월~2월 09:00~17:00,우천 시,http://www.busan.go.kr/nakdong/hwamyungpark01,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000202008001000&uc_seq=446&lang_cd=ko,2026-07-24T07:18:38.534Z
VisitBusanContent:experience:518:ko,experience,518,ko,부산 로컬푸드 쿠킹클래스,부산광역시 서구 구덕로 186번길 15 2층,051-951-1220,35.101288,129.0207,매일 10:00 - 20:00,연중무휴,https://www.busancookingclass.com/,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000202008001000&uc_seq=518&lang_cd=ko,2026-07-24T07:18:39.235Z
VisitBusanContent:experience:336:ko,experience,336,ko,"낙동강을 따라 떠나는 생태여행, 낙동강생태탐방선",부산광역시 사하구 하단동 1149-10(을숙도생태공원 내) 부산광역시 북구 덕천동 763(화명생태공원 내),051-294-2135,35.109783,128.94913,09:30~17:00 (회차별 출발시간 확인),월요일,http://btoeco.or.kr/,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000202008001000&uc_seq=336&lang_cd=ko,2026-07-24T07:18:39.949Z
VisitBusanContent:experience:139:ko,experience,139,ko,서프홀릭 서핑 체험 프로그램,"부산 해운대구 송정해변로 50 1층, 2층 서프홀릭",0507-1312-4851,35.179935,129.20062,매일 06:30~23:00,연중 무휴,http://www.surfholic.co.kr/,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000202008001000&uc_seq=139&lang_cd=ko,2026-07-24T07:18:40.654Z
VisitBusanContent:experience:429:ko,experience,429,ko,"바다와 음악, 버스커와 관객이 만드는 최고의 무대",부산광역시 해운대구 해운대해변로 264(해운대해수욕장),051-749-7601(해운대해수욕장) 051-622-4251(광안리해수욕장),35.161526,129.16064,상시,,http://sunnfun.haeundae.go.kr/<br/,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000202008001000&uc_seq=429&lang_cd=ko,2026-07-24T07:18:41.483Z
VisitBusanContent:experience:434:ko,experience,434,ko,캠핑하며 바다와 강을 즐겨라! 부산 캠핑장,삼락생태공원오토캠핑장 부산광역시 사상구 삼락동 29-59 화명생태공원오토캠핑장 부산광역시 북구 낙동강자전거길 1425 (덕천동) 야구장 주차장 p5 옆 화명오토캠핑장,삼락생태공원오토캠핑장 0507-1430-6019 화명생태공원오토캠핑장 051-337-2262,35.072613,129.01756,홈페이지 참조,홈페이지 참조,https://www.nakdongcamping.com/,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000202008001000&uc_seq=434&lang_cd=ko,2026-07-24T07:18:42.234Z
VisitBusanContent:experience:481:ko,experience,481,ko,직접 만드는 한국의 맛!,부산광역시 서구 구덕로186번길 15 2층,051-951-1220,35.101288,129.02072,10:00~20:00,연중무휴,https://www.busancookingclass.com/,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000202008001000&uc_seq=481&lang_cd=ko,2026-07-24T07:18:42.973Z
VisitBusanContent:experience:473:ko,experience,473,ko,"실내에서도 짜릿하게 즐긴다, 실내놀이 종결자",,,35.15615,129.06113,,,,,,마이페이지,true,ok,address|image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000202008001000&uc_seq=473&lang_cd=ko,2026-07-24T07:18:43.754Z
VisitBusanContent:experience:474:ko,experience,474,ko,온천 힐링,,,35.158478,129.17528,,,,,,마이페이지,true,ok,address|image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000202008001000&uc_seq=474&lang_cd=ko,2026-07-24T07:18:44.454Z
VisitBusanContent:experience:140:ko,experience,140,ko,부산요트투어(요트탈래),부산광역시 해운대구 동백로52 더베이101 요트투어 매표소,1599-1789,35.160305,129.14052,월 ~ 일요일 09:00 ~ 22:00,없음,http://www.yachttale.com,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000202008001000&uc_seq=140&lang_cd=ko,2026-07-24T07:18:45.145Z
VisitBusanContent:experience:482:ko,experience,482,ko,"일상 속 쉼표를 찍는 시간, 템플스테이",부산 부산진구 백양산로 138,051-805-7573,35.176865,129.02768,홈페이지 참조,연중무휴,http://www.sunamsa.or.kr/,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000202008001000&uc_seq=482&lang_cd=ko,2026-07-24T07:18:45.988Z
VisitBusanContent:experience:401:ko,experience,401,ko,선상에서 즐겨라! 부산 크루즈 유람선,,,35.158394,129.17068,,,,,,마이페이지,true,ok,address|image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000202008001000&uc_seq=401&lang_cd=ko,2026-07-24T07:18:46.713Z
VisitBusanContent:experience:530:ko,experience,530,ko,주말 소풍으로 딱 좋은 농장체험,부산광역시 강서구 봉죽길91번길 65-38(두루팜),051-832-5062,35.18373,128.89934,프로그램별 상이(홈페이지 참조),,http://durufarm.kr/,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000202008001000&uc_seq=530&lang_cd=ko,2026-07-24T07:18:47.446Z
VisitBusanContent:experience:436:ko,experience,436,ko,"맨발로 걷기 좋은 황토숲길, 회동수원지를 거닐다",부산광역시 금정구 수원지로,051-519-4081(금정구청 문화관광과),35.259056,129.11096,상시,연중무휴,http://www.geumjeong.go.kr/tour/index.geumj?menuCd=DOM_000000412001003000,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000202008001000&uc_seq=436&lang_cd=ko,2026-07-24T07:18:48.195Z
